id,frame,x [nm],y [nm],z [nm],uncertainty [nm],centroid [nm],cluster_label
258.0,1.0,13849.416705962245,26687.520895209484,359.799210882387,17.279,697.86,6.0
259.0,1.0,14048.003138895745,26526.52841161441,244.6222608898667,11.207,697.86,6.0
260.0,1.0,14140.073874048097,26573.37452171291,432.9616934737441,19.892,697.86,6.0
261.0,1.0,14046.884085794147,26457.107081078157,223.11216813459427,14.826,697.86,6.0
262.0,1.0,14207.545465275633,26396.103074324397,295.8774806096435,13.724,697.86,6.0
263.0,1.0,14231.866282546125,26463.53757530282,327.83825147254595,16.694,697.86,6.0
264.0,1.0,14135.15558007216,26538.18949026693,725.2102552907143,20.872,697.86,6.0
265.0,1.0,14018.18215048593,26392.684022471385,479.4114516447081,11.992,697.86,6.0
266.0,1.0,13857.410632488058,26556.79609879417,0.9235930107019499,26.796,697.86,6.0
267.0,1.0,14208.868347906307,26644.92103873525,521.2492642495306,18.098,697.86,6.0
268.0,1.0,14068.891907502348,26703.23738992574,309.4743494966882,16.525,697.86,6.0
269.0,1.0,14132.672118753546,26452.36226442791,469.76579959482086,19.328,697.86,6.0
270.0,1.0,13876.797516255005,26448.06212997042,290.4399326099008,25.27,697.86,6.0
271.0,1.0,14242.379750334225,26426.61981220186,545.5526980003046,22.364,697.86,6.0
272.0,1.0,14149.604868466078,26654.313831071944,338.85615405740333,18.267,697.86,6.0
273.0,1.0,14031.511383786079,26576.26500934513,-34.96091680691819,29.236,697.86,6.0
274.0,1.0,13848.578584231287,26351.40031094723,370.7056995247863,28.095,697.86,6.0
275.0,1.0,14004.270744727904,26480.339176780093,394.64841792523856,14.984,697.86,6.0
276.0,1.0,13976.963235015748,26371.47443361908,584.4990586563276,17.859,697.86,6.0
277.0,1.0,14156.53030219942,26551.962046007084,781.069573917689,13.251,697.86,6.0
278.0,1.0,14187.017421412522,26697.834774514035,308.6914215757099,18.886,697.86,6.0
279.0,1.0,13810.716826774526,26547.45561128295,367.0259000091521,14.915,697.86,6.0
280.0,1.0,13984.51177579734,26602.008618368614,247.80990247356803,22.267,697.86,6.0
281.0,1.0,13886.820923337307,26323.996587683756,166.26285151490197,29.209,697.86,6.0
282.0,1.0,13893.942678809026,26431.01241483952,210.75019247059888,10.666,697.86,6.0
283.0,1.0,14268.576354599592,26448.41944065061,381.7909118390011,23.032,697.86,6.0
284.0,1.0,14202.829484524016,26640.704863162504,432.0752774424171,13.773,697.86,6.0
285.0,1.0,13950.431321537602,26341.138294504846,359.0085030750856,10.951,697.86,6.0
286.0,1.0,13982.437168219793,26369.015904404598,336.0357654614357,19.135,697.86,6.0
287.0,1.0,16597.50608547882,26428.33585332594,577.4743147783045,11.019,697.86,7.0
288.0,1.0,16504.307121472695,26492.227124127385,822.764863184907,17.324,697.86,7.0
289.0,1.0,16437.860095428976,26548.821430691078,894.6540783124753,12.051,697.86,7.0
290.0,1.0,16509.890291610063,26637.270895788355,936.9301030103404,24.969,697.86,7.0
291.0,1.0,16606.8646229753,26523.947369189646,612.0440299949804,13.237,697.86,7.0
292.0,1.0,16566.14346307659,26523.154540309533,407.53578606961486,11.567,697.86,7.0
293.0,1.0,16640.34096633862,26483.76580650171,1030.729152639876,30.967,697.86,7.0
294.0,1.0,16659.258489785767,26415.05433509104,922.7979081672111,10.068,697.86,7.0
295.0,1.0,16704.118547188777,26401.325313969413,1018.9806891550513,15.472,697.86,7.0
296.0,1.0,16677.966368199675,26406.40057186155,602.1811233069166,13.887,697.86,7.0
297.0,1.0,16651.9268528951,26411.297575268563,680.2857525548358,10.499,697.86,7.0
298.0,1.0,16655.583436184857,26560.275399863327,656.337451934969,11.054,697.86,7.0
299.0,1.0,16672.739222924945,26665.383826848767,721.3269516080151,23.285,697.86,7.0
300.0,1.0,16511.867575966615,26482.092688095145,638.9751660914274,6.8522,697.86,7.0
301.0,1.0,16482.044451191017,26588.45648308695,508.8211157932023,29.175,697.86,7.0
302.0,1.0,16414.32182696089,26474.51412577003,1062.9761677515369,13.774,697.86,7.0
303.0,1.0,16700.665609873413,26402.8766819158,864.3244498585327,27.058,697.86,7.0
304.0,1.0,16469.52882735717,26597.264640652298,615.460250953592,9.824,697.86,7.0
305.0,1.0,16608.297206549545,26704.90619090099,598.3170648351677,13.23,697.86,7.0
306.0,1.0,16658.262428228492,26607.201461207213,891.3387848453855,22.947,697.86,7.0
307.0,1.0,16831.50497161751,26574.202602441277,738.2245099988879,19.768,697.86,7.0
308.0,1.0,16734.79259386617,26532.023249553473,726.468727264871,14.488,697.86,7.0
309.0,1.0,16694.11167791228,26371.09479530793,663.896126744114,7.642,697.86,7.0
310.0,1.0,16589.364344359274,26534.176793198505,414.23293749253196,13.926,697.86,7.0
