id,frame,x [nm],y [nm],z [nm],centroid [nm]
404,1,3931,1199.3,-525.86,670
405,1,3827.3,1407.6,-261.22,670
406,1,4044.3,1290,-521.5,670
407,1,3848.1,1416.2,-275.92,670
408,1,3871.6,1210.7,-261.23,670
409,1,3889.1,1186.8,-694.35,670
410,1,3885,1196.9,-82.482,670
411,1,3790.7,1345.5,-65.097,670
412,1,4008.5,1219.1,-72.423,670
413,1,3919.6,1454,-716.62,670
414,1,3934.7,1190.2,-721.62,670
415,1,3828.1,1228.5,-73.848,670
416,1,3818,1232.8,-88.233,670
417,1,3948.1,1183.3,-67.845,670
418,1,4059,1286.9,-728.39,670
419,1,3793.6,1357.1,-56.205,670
420,1,3988.1,1441.1,-95.258,670
421,1,3976.3,1200.2,-89.663,670
422,1,4009.4,1424.8,-84.97,670
423,1,3802.9,1372.3,-95.438,670
424,1,3919,1455.3,-97.968,670
425,1,3972.8,1448.1,-689.55,670
426,1,4060.2,1303.5,-95.156,670
427,1,4062.5,1273.7,-313.55,670
428,1,3781.9,1339,-482.08,670
429,1,3778,1261.1,-319.77,670
430,1,3995.6,1454.7,-325.36,670
431,1,4076.7,1304.3,-320.13,670
432,1,3874.1,1160.4,-646.22,670
433,1,4065,1403.3,-633.61,670
434,1,4039.2,1208.7,-652.53,670
435,1,4067.1,1234.7,-641.39,670
436,1,3939,1159.9,-140.53,670
437,1,4090.7,1344.8,-652.67,670
438,1,3944.5,1161.8,-155.61,670
439,1,3853.2,1174.2,-634.39,670
440,1,3868,1167.8,-645.12,670
441,1,4046.9,1213.4,-635.9,670
442,1,3888,1478.1,-635.2,670
443,1,3801.1,1209,-637.3,670
444,1,4067.3,1392.5,-647.25,670
445,1,3835.1,1178.3,-142.1,670
446,1,3794.9,1219.9,-633.98,670
447,1,3752.8,1349.9,-242.47,670
448,1,3809.4,1192.9,-246.49,670
449,1,3937.1,1148,-256.6,670
450,1,3855,1157.4,-543.44,670
451,1,3750.4,1348.6,-548.16,670
452,1,3772,1219,-569.34,670
453,1,3952.3,1136.9,-581.64,670
454,1,3736.7,1332.4,-219.78,670
455,1,3815.3,1470.4,-214.05,670
456,1,4063.4,1206.9,-574.36,670
457,1,4036.9,1168.3,-575.19,670
458,1,3903.4,1127.6,-488.33,670
459,1,4011.7,1142.1,-299.2,670
460,1,3798.3,1167.9,-492.52,670
461,1,4124,1384,-251.78,670
462,1,3805.9,1492.7,-254.37,670
463,1,3758.8,1202.9,-531.19,670
464,1,7558.3,3932.8,-338.45,670
465,1,7550.3,3934.5,63.627,670
466,1,7554.8,3929,-956.61,670
467,1,7549.5,3954.1,-463.25,670
468,1,7571.4,3962.3,-635.87,670
469,1,7538.9,3925.2,-78.452,670
470,1,7536.4,3957.9,-167.46,670
471,1,7589.4,3939.1,-549,670
472,1,7526.7,3924.9,-209.01,670
473,1,7527.7,3905,-231.62,670
474,1,7580.6,3989.6,-533.57,670
475,1,7534.3,3886.7,-500.92,670
476,1,7610.4,4000.9,-110.74,670
477,1,7478.1,3957.4,-129.37,670
478,1,7533.6,4018.9,-128.78,670
479,1,7559.1,4016.2,-133.26,670
480,1,7617.6,3993.6,-87.951,670
481,1,7587.4,3879.5,-102.73,670
482,1,7568.9,3874.4,-94.095,670
483,1,7510.7,4000.6,-107.47,670
484,1,7497.3,3893.8,-598.85,670
485,1,7589.4,3872.6,-581.84,670
486,1,7635.1,3941.9,-572.81,670
487,1,7625.2,3960.2,-578.69,670
488,1,7485,3948.4,-132.62,670
489,1,7629.8,3954.6,-577.36,670
490,1,7629.1,3940.3,-570.49,670
491,1,7622.8,3985.1,-623.06,670
492,1,7483.2,3930.6,-595.75,670
493,1,7518.9,3883.3,-614.78,670
494,1,7531.6,4018.3,-617.6,670
495,1,7580.3,4026.1,-549.41,670
496,1,7556.5,3862.1,-545.34,670
497,1,7574.7,3847.6,61.211,670
498,1,7462.9,3979.2,-767.47,670
499,1,7654.2,3941.8,25.749,670
500,1,7528.8,4034.7,10.429,670
501,1,7613.7,3861.9,-573.64,670
502,1,7635.4,4033.6,-502.67,670
503,1,7445.5,3945.9,-198.89,670
504,1,7643.2,3868.9,-196.05,670
505,1,7428.6,3959,-488.71,670
506,1,7425.2,3925.5,-676.57,670
507,1,7503.6,4072.6,-657.65,670
508,1,7685.7,3968,-671.22,670
509,1,7456.4,4034,-43.099,670
