id,frame,x [nm],y [nm],z [nm],centroid [nm]
359,1,6355.5,1396,-209.09,670
360,1,6415.6,1401.9,-205.17,670
361,1,6385.7,1373.2,-603.68,670
362,1,6358.1,1379.1,-553.19,670
363,1,6422.4,1433.3,-267.09,670
364,1,6384.5,1359.6,-282.21,670
365,1,6395,1448.5,-580.91,670
366,1,6335.9,1400.6,-247.2,670
367,1,6416.4,1375.6,-584.87,670
368,1,6376.1,1360,-581.94,670
369,1,6407,1439.4,-542.79,670
370,1,6361.8,1448.9,-252.57,670
371,1,6423.1,1428,-529.43,670
372,1,6329.5,1388.8,-616.99,670
373,1,6419.5,1365.9,-595.22,670
374,1,6446.2,1416.5,-549.7,670
375,1,6435.7,1444.3,-518.94,670
376,1,6393.2,1469.4,-528.22,670
377,1,6444.9,1399.4,-261.77,670
378,1,6394.5,1339,-539.87,670
379,1,6383.9,1343.1,-549.28,670
380,1,6312.1,1431,-669.06,670
381,1,6402.2,1332,-660.43,670
382,1,6413.3,1334.4,-684.14,670
383,1,6449.4,1366,-663.89,670
384,1,6353.1,1333.9,-665.98,670
385,1,6366.6,1481.2,-179.06,670
386,1,6379.8,1332.3,-678.83,670
387,1,6393.2,1329.6,-680.51,670
388,1,6429.9,1350.4,-686.14,670
389,1,6448.9,1359.1,-142.14,670
390,1,6390,1481.7,-674.46,670
391,1,6342.7,1469.4,-151.82,670
392,1,6304.1,1370.8,-219.38,670
393,1,6372.4,1502.8,-771.36,670
394,1,6332.6,1484,-39.819,670
395,1,6490.8,1406.7,-210.6,670
396,1,6392.2,1505.7,-603.14,670
397,1,6278.3,1401,-628.51,670
398,1,6341.7,1500.5,-190.15,670
399,1,6483.6,1457.9,-246.49,670
400,1,6395.3,1530,-534.74,670
401,1,6499.5,1474.5,-735.27,670
402,1,6397,1271.4,-77.386,670
403,1,6317.4,1526.4,-714.17,670
404,1,6251.3,1426.5,-705.74,670
405,1,6508,1343.7,-93.265,670
406,1,6523.9,1410.2,-729.13,670
407,1,6262.4,1456.5,-729.43,670
408,1,6245,1401.2,-737.89,670
409,1,6491.5,1304.5,-317.43,670
410,1,6335.7,1264,-482.35,670
411,1,6370.2,1252.1,-328.17,670
412,1,6401.6,1250.4,-330.27,670
413,1,6388.2,1243.4,-636.65,670
414,1,6433.7,1248.3,-655.39,670
415,1,6248.9,1493.7,-155.22,670
416,1,6540,1466.6,-642.46,670
417,1,6447.9,1255.9,-150.85,670
418,1,6336.3,1565.4,-642.04,670
419,1,6319.9,1560.5,-170.13,670
420,1,6292,1264.2,-164.11,670
421,1,6489.1,1275,-648.47,670
422,1,6214.2,1398.2,-550.09,670
423,1,6519.6,1286.1,-213.77,670
424,1,6282.2,1568.7,-305.44,670
425,1,6248.3,1544.9,-503.2,670
426,1,6188.5,1404.4,-504.18,670
427,1,6551.9,1313.4,-309.31,670
428,1,6364.3,1595,-504.82,670
429,1,6552.2,1505.8,-310.46,670
430,1,6521.6,1564.5,-543.67,670
431,1,6228.3,1271.4,-265.12,670
432,1,6449.7,1216.3,-545.33,670
433,1,4190.9,716.6,-54.921,670
434,1,4223.5,738.37,-134.53,670
435,1,4178.7,707.75,-69.849,670
436,1,4192.5,740.19,-603.84,670
437,1,4185.8,687.07,-556.68,670
438,1,4180.8,744.85,-574.96,670
439,1,4212.6,754.65,-521.02,670
440,1,4197.6,684.73,-270.39,670
441,1,4224.4,749.09,-246.86,670
442,1,4234.7,695.43,-535.87,670
443,1,4230.7,740.23,-534.67,670
444,1,4251.8,715.79,-224.68,670
445,1,4247.4,714.27,-265.77,670
446,1,4242.4,700.68,-503.87,670
447,1,4184.7,755.35,-231.84,670
448,1,4163.6,746.91,-212.74,670
449,1,4187,677.61,-193.63,670
450,1,4166.4,698.26,-242.83,670
451,1,4243.5,748.95,-512.12,670
452,1,4216.3,673.75,-242.65,670
453,1,4181.1,678.16,-516.41,670
454,1,4196.6,680.31,-545.48,670
455,1,4172.4,767.82,-562.74,670
456,1,4143.8,714.79,-250.78,670
457,1,4175.3,662.84,-269.65,670
458,1,4212,640.24,-148.05,670
459,1,4265.8,761.11,-631.54,670
460,1,4242.3,786.8,-136.42,670
461,1,4266.4,671.02,-109.97,670
462,1,4260.1,773.53,-164.47,670
463,1,4146.5,763.07,-620.37,670
464,1,4220.9,788.2,-611.49,670
465,1,4279.7,701.85,-599.03,670
466,1,4245.3,776.53,-608.52,670
467,1,4159.4,665.25,-132.36,670
468,1,4134.7,734.91,-612.2,670
469,1,4164.1,651.99,-604.89,670
470,1,4144.4,667.17,-160.37,670
471,1,4223.7,651.34,-632.44,670
472,1,4164.8,780.24,-162.1,670
473,1,4221.3,648.51,-116.77,670
474,1,4178.6,645.42,-598.17,670
475,1,4219.3,632.63,-580.08,670
476,1,4136.4,766.91,-538.72,670
477,1,4190.8,628.03,-1.0042,670
478,1,4111.3,716.5,-16.352,670
479,1,4297.1,733.87,-19.021,670
480,1,4297.7,670.6,-174.34,670
481,1,4224.4,621.18,-179.25,670
