id,frame,x [nm],y [nm],z [nm],centroid [nm]
16755,1,7449.2,4137.6,65,700
16756,1,3866.3,4281.5,65,700
16757,1,3168.7,5727.9,65,700
16758,1,3282.3,8242.5,65,700
16759,1,5465.3,8444.7,65,700
16760,1,4065.7,1034.1,75,700
16761,1,6002.2,2485.4,75,700
16762,1,3105.4,2653.4,75,700
16763,1,3579.8,3530.8,75,700
16764,1,2499,5322.5,75,700
16765,1,8129.8,5733.9,75,700
16766,1,1568.4,7640.9,75,700
16767,1,1145.9,8067.5,75,700
16768,1,3998.6,11394,75,700
16769,1,7368.1,3813,85,700
16770,1,2252.7,4083.1,85,700
16771,1,4243.9,4086.5,85,700
16772,1,3933.5,4120.8,85,700
16773,1,964.03,6934.5,85,700
16774,1,1997.1,7196,85,700
16775,1,2358.6,8161,85,700
16776,1,4245.4,8819.8,85,700
16777,1,4003.1,9546.6,85,700
16778,1,5619.9,10020,85,700
16779,1,2197.7,10400,85,700
16780,1,5434,1178.7,95,700
16781,1,2741.2,2012.1,95,700
16782,1,7368,2768.6,95,700
16783,1,3493.5,2935.9,95,700
16784,1,3305.1,4413.2,95,700
16785,1,1674.1,4905.8,95,700
16786,1,2789.4,6881.1,95,700
16787,1,1561.8,6951.9,95,700
16788,1,3215.7,7049.6,95,700
16789,1,6031.4,8448.9,95,700
16790,1,3216.2,8459.7,95,700
16791,1,3084.2,8967.1,95,700
16792,1,5628,2235,105,700
16793,1,4289.2,3617.9,105,700
16794,1,2093.9,3918.2,105,700
16795,1,7727.4,4218.2,105,700
16796,1,4831.2,4528.3,105,700
16797,1,1202.8,8219.3,105,700
16798,1,6233,9229.7,105,700
16799,1,3118.1,12121,105,700
16800,1,4605.1,12761,105,700
16801,1,4255.2,1676,115,700
16802,1,2300.6,3731.1,115,700
16803,1,2292.9,4086.8,115,700
16804,1,3600.6,5178.8,115,700
16805,1,1332.2,5317.2,115,700
16806,1,4169.8,5619.8,115,700
16807,1,7427.4,7573.2,115,700
16808,1,4122,7667.7,115,700
16809,1,6490.9,9895,115,700
16810,1,5064.1,715.67,125,700
16811,1,5325.2,4205.7,125,700
16812,1,7907.6,6429.1,125,700
16813,1,5197.1,7813.2,125,700
16814,1,5059.5,8966,125,700
16815,1,5468.7,9080.5,125,700
16816,1,6361.5,10318,125,700
16817,1,3911,3108.2,135,700
16818,1,7206.2,4289.4,135,700
16819,1,1363.4,5109,135,700
16820,1,1919.9,9255.4,135,700
16821,1,4085.7,9928.8,135,700
16822,1,2264.8,11256,135,700
16823,1,7014.9,1935.1,145,700
16824,1,5356.4,4338.3,145,700
16825,1,1436.6,4693,145,700
16826,1,1615,6094.9,145,700
16827,1,5451.7,7232.1,145,700
16828,1,866.95,7420.5,145,700
16829,1,1023.2,7664.8,145,700
16830,1,3820.5,9206.6,145,700
16831,1,2868.9,10259,145,700
16832,1,5683.9,10968,145,700
16833,1,6187.9,11090,145,700
16834,1,3388.3,11338,145,700
16835,1,3898.2,11472,145,700
16836,1,5560,12171,145,700
16837,1,6257.4,1350.3,155,700
16838,1,6539.9,4012.2,155,700
16839,1,7067.9,4080,155,700
16840,1,1979.8,6365.9,155,700
16841,1,6865.2,6598.7,155,700
16842,1,5654.4,6789.6,155,700
16843,1,5024.4,6869,155,700
16844,1,7721.3,9125.2,155,700
16845,1,1544.8,9391.8,155,700
16846,1,1556.2,10236,155,700
16847,1,6599.5,10387,155,700
16848,1,2829,11502,155,700
16849,1,3489.5,12082,155,700
16850,1,7540.8,4006.8,165,700
16851,1,1779.4,5203.7,165,700
16852,1,8450,6766.7,165,700
16853,1,1162.2,7053.3,165,700
16854,1,7530.3,7253.2,165,700
16855,1,3932.6,8188.6,165,700
16856,1,2601.4,10257,165,700
16857,1,6416.8,10999,165,700
16858,1,3063.1,11673,165,700
16859,1,3653.8,12385,165,700
16860,1,5218.7,12709,165,700
16861,1,5970.2,1721.3,175,700
16862,1,1542.8,4359.6,175,700
16863,1,2582.2,5629.7,175,700
16864,1,4201.2,9197.1,175,700
16865,1,4577.5,9741.5,175,700
16866,1,2565.8,11670,175,700
16867,1,3376.2,11799,175,700
16868,1,4458.3,12798,175,700
16869,1,5132.8,1193.8,185,700
16870,1,6019,2905.1,185,700
16871,1,5212.7,3356.9,185,700
16872,1,6419.3,3495.9,185,700
16873,1,3195.7,7766.2,185,700
16874,1,7901.2,8045.7,185,700
16875,1,2798.9,8670.1,185,700
16876,1,5223.7,9202.7,185,700
16877,1,6263.5,9639.2,185,700
16878,1,3853.8,11715,185,700
16879,1,5570.7,1378.7,195,700
16880,1,3472.2,2798.8,195,700
16881,1,5015.5,5936.7,195,700
16882,1,3753.3,7485,195,700
16883,1,4272.4,9340,205,700
16884,1,7740.4,9410.9,205,700
16885,1,5440.2,12058,205,700
16886,1,3628.1,1936,215,700
16887,1,3803.5,2334.3,215,700
16888,1,6158,2911,215,700
16889,1,1496.1,6240,215,700
16890,1,1495.9,6875.3,215,700
16891,1,2137.3,9312.9,215,700
16892,1,3083.7,9787.2,215,700
16893,1,6015.1,11304,215,700
16894,1,5899.9,11794,215,700
16895,1,4160.5,12845,215,700
16896,1,3033,3005.7,225,700
16897,1,2988.8,5591,225,700
16898,1,2714.8,6820.2,225,700
16899,1,6016.3,2740.6,235,700
16900,1,7582.4,9867.8,235,700
16901,1,6815.3,11570,235,700
16902,1,7421,2561.9,245,700
16903,1,1570.7,5007.1,245,700
16904,1,8019.7,6150.4,245,700
16905,1,2691.7,6726.6,245,700
16906,1,3167.7,6933,245,700
16907,1,6955.4,9038.3,245,700
16908,1,6019,2976.9,255,700
16909,1,5547.4,7525.2,255,700
16910,1,3947.7,8619.2,255,700
16911,1,8240.5,5744.3,265,700
16912,1,1060.6,6260.3,265,700
16913,1,5845.4,12288,265,700
16914,1,4041.7,12419,265,700
16915,1,3208.4,4248.6,275,700
16916,1,1743.7,7051.4,275,700
16917,1,5258.5,10950,275,700
16918,1,5064.1,1507.3,285,700
16919,1,4941.1,6827.7,285,700
16920,1,6033.7,11931,285,700
16921,1,3545.1,1431.1,295,700
16922,1,6804.9,2291.2,295,700
16923,1,6871.5,2498.3,295,700
16924,1,6867.7,3819.1,295,700
16925,1,3821,4866.1,295,700
16926,1,3761.5,9214.1,295,700
16927,1,7622.7,9518.7,295,700
16928,1,1683.3,10395,295,700
16929,1,6097.3,1725.5,305,700
16930,1,4362.9,4238.1,305,700
16931,1,7247.2,6938.8,305,700
16932,1,2072.1,4242.5,315,700
16933,1,3165.6,4708.3,315,700
16934,1,2348,7971.3,315,700
16935,1,4054.4,8194.1,315,700
16936,1,2151.6,6488.2,325,700
16937,1,7135.8,6532.3,325,700
16938,1,3190.2,11745,325,700
16939,1,3700.1,2876.4,335,700
16940,1,6071,4119.9,335,700
16941,1,8189.5,7283.8,335,700
16942,1,1275.6,8756.5,335,700
16943,1,5130.7,1855.3,345,700
16944,1,2894.2,2738.4,345,700
16945,1,6675.7,3429.9,345,700
16946,1,4088.7,4174,345,700
16947,1,4846.9,6639.7,345,700
16948,1,8002.2,7403.2,345,700
16949,1,3627.6,1932,355,700
16950,1,6306.9,4832.5,355,700
16951,1,4284.2,4868.9,355,700
16952,1,2665,8144.4,355,700
16953,1,1425.3,9247.3,355,700
16954,1,2566.4,4656.6,365,700
16955,1,1854,8981.3,365,700
16956,1,2939.1,11561,365,700
16957,1,5550.4,11710,365,700
16958,1,4867.6,11866,365,700
16959,1,5603,3086.1,375,700
16960,1,1834.9,10242,375,700
16961,1,8030.7,7368.8,385,700
16962,1,5049.3,10507,385,700
16963,1,7313.7,10301,395,700
16964,1,4838.7,1482,405,700
16965,1,6756.4,4522.3,405,700
16966,1,5647.6,9599.5,405,700
16967,1,3228.6,3392.6,415,700
16968,1,3118.9,3673.5,415,700
16969,1,7316.8,8880.9,415,700
16970,1,2720.6,11832,415,700
16971,1,6324.1,2285.7,425,700
16972,1,1363.5,8136.9,425,700
16973,1,4624.9,1587.2,435,700
16974,1,6434.2,11848,435,700
16975,1,3685.9,10693,445,700
16976,1,7419,11277,445,700
16977,1,5593.7,5442.6,455,700
16978,1,3589.9,11486,455,700
16979,1,4571.3,13678,465,700
16980,1,4792.4,1868,475,700
16981,1,1855.4,4804,475,700
16982,1,6599.1,4915,475,700
16983,1,8127.3,8841.3,475,700
16984,1,2582.6,5256,485,700
16985,1,5410.2,8754.9,-652.41,700
16986,1,5434.7,8767,-845.56,700
16987,1,5409.7,8774.9,-930.51,700
16988,1,5404.3,8752.7,-504.11,700
16989,1,5431.9,8769.6,-823.08,700
16990,1,5437.7,8767.6,-326.89,700
16991,1,5422.3,8784,-790.17,700
16992,1,5406.2,8732.4,-344.51,700
16993,1,5447.1,8735,-328.76,700
16994,1,5455.1,8757,-317.55,700
16995,1,5427.9,8727,-318.88,700
16996,1,5444,8797.9,-257.2,700
16997,1,5377.2,8753.9,-652.38,700
16998,1,5363,8751.4,-810.75,700
16999,1,5385.7,8805.4,-238.72,700
17000,1,5367,8723,-330.63,700
17001,1,5483.6,8765.8,-639.68,700
17002,1,5357.1,8722.7,-612.21,700
17003,1,5402.1,8836.3,-620.18,700
17004,1,5375.5,8691.3,-249.3,700
17005,1,5383.6,8678.8,-741.82,700
17006,1,5337.2,8734.6,-712.45,700
17007,1,5507.5,8714.8,-291.82,700
17008,1,5474.4,8687.7,-306.12,700
17009,1,5382.5,8858.7,-394.63,700
17010,1,5458,8859.6,-379.56,700
17011,1,5520.4,8815.6,-702.21,700
17012,1,5380.4,8654.8,-681.44,700
17013,1,5402.3,8871.8,-307.51,700
17014,1,5340.6,8671.1,-308.94,700
17015,1,5528.9,8715.6,-702.18,700
17016,1,5508.3,8842.8,-639.82,700
17017,1,5299.7,8790.6,-348.35,700
17018,1,5522.9,8827.2,-637.86,700
17019,1,5301,8739.4,-342.01,700
17020,1,5464.8,8648.4,-343.96,700
17021,1,5463.5,8649,-352.62,700
17022,1,5375.7,8639.8,-353.46,700
17023,1,5337.6,8861.3,-641.13,700
17024,1,5305.3,8803.1,-346.21,700
17025,1,5475.3,8642.4,-303.97,700
17026,1,5287.8,8773.5,-689.46,700
17027,1,5549.3,8735.6,-692.4,700
17028,1,5349.2,8631.2,-342.39,700
17029,1,5275.1,8799.4,-664.4,700
17030,1,5312.4,8657.4,-326.38,700
17031,1,5309.2,8847.9,-649.31,700
17032,1,5299.6,8862.1,-334.91,700
17033,1,5275.4,8707.8,-321.18,700
17034,1,5508.5,8618.3,-640.38,700
17035,1,5252.6,8753.4,-645.61,700
17036,1,5367.5,8931.7,-381.11,700
17037,1,5530.5,8891.4,-619.58,700
17038,1,5461,8588.2,-618.99,700
17039,1,5588.3,8793.3,-617.73,700
17040,1,5408.9,8939.2,-376.26,700
17041,1,5398.9,8939.5,-621.14,700
17042,1,5596.9,8744.1,-617.17,700
17043,1,5570.8,8872.8,-388.66,700
17044,1,5592,8694.6,-377.07,700
17045,1,5518,8603.6,-387.37,700
17046,1,5254.8,8844.3,-611.5,700
17047,1,5601.4,8755.2,-602.49,700
17048,1,5327.1,8930.4,-358.45,700
17049,1,5229.2,8777.2,-631.26,700
17050,1,5305.4,8916,-634.19,700
17051,1,5373.5,8946.3,-638.87,700
17052,1,5281.6,8894.6,-352.7,700
17053,1,5264.3,8876.1,-349.31,700
17054,1,5229.4,8743.5,-632.97,700
17055,1,5219.7,8759.7,-351.33,700
17056,1,5547.6,8919.8,-351.23,700
17057,1,5612.3,8681.3,-356.9,700
17058,1,5351.7,8954.3,-357.98,700
17059,1,5298.8,8595.6,-629.96,700
17060,1,5487.9,8958.2,-358.39,700
17061,1,4059.3,9516.2,-756.06,700
17062,1,4022.1,9540.2,-269.15,700
17063,1,4078.1,9515.5,-264.94,700
17064,1,4043.8,9517.8,-580.23,700
17065,1,4026.5,9530.7,-642.96,700
17066,1,4087.9,9527.6,-297.6,700
17067,1,4090.9,9547.5,-601.96,700
17068,1,4037,9571.2,-352.74,700
17069,1,4093.7,9514,-681.12,700
17070,1,4102,9559.7,-290.19,700
17071,1,4107.4,9537.6,-748.75,700
17072,1,4042.8,9596.1,-746.17,700
17073,1,4076.2,9592.6,-153.18,700
17074,1,4079,9592.9,-780.17,700
17075,1,4099.5,9514.1,-687.63,700
17076,1,4015.7,9509.1,-761,700
17077,1,4119.1,9526.9,-602.29,700
17078,1,4003.7,9581.1,-316.1,700
17079,1,3990.3,9563.1,-320.59,700
17080,1,4028.8,9474.2,-346.54,700
17081,1,4092.9,9477.7,-338.9,700
17082,1,4132,9586.5,-687.27,700
17083,1,3984.7,9509,-254.47,700
17084,1,4044.5,9624.3,-674.88,700
17085,1,4026,9625.9,-232.5,700
17086,1,4121.3,9618.3,-647.64,700
17087,1,4082.8,9651.5,-571.63,700
17088,1,3957.2,9586.4,-568.16,700
17089,1,4135.3,9611.1,-576.57,700
17090,1,3957.9,9600.8,-288.85,700
17091,1,4148.3,9467.9,-260.42,700
17092,1,4148.7,9453.6,-604.14,700
17093,1,4155.5,9460,-325.85,700
17094,1,4009.8,9661.1,-611.05,700
17095,1,3976.1,9444.3,-312.88,700
17096,1,4172.6,9611.3,-259.32,700
17097,1,4050.4,9413,-265.23,700
17098,1,4171.3,9481.1,-659.33,700
17099,1,3963.7,9429.7,-629.87,700
17100,1,4148.9,9431.5,-312.64,700
17101,1,4095.7,9681.7,-615.12,700
17102,1,4199,9593.8,-624.46,700
17103,1,4145.7,9659.9,-301.1,700
17104,1,4122,9683.3,-296.92,700
17105,1,3910.8,9600,-621.34,700
17106,1,4033.3,9694.9,-629.78,700
17107,1,4114.7,9698.7,-623,700
17108,1,4075.8,9378.7,-618.79,700
17109,1,4078.4,9704.6,-616.83,700
17110,1,4219.6,9524.2,-620.2,700
17111,1,4170.1,9425.5,-626.54,700
17112,1,3882,9553.9,-583.49,700
17113,1,3952.8,9406.2,-341.32,700
17114,1,4116.5,9713,-342.57,700
17115,1,4110.4,9722.2,-580.93,700
17116,1,3925.5,9411.5,-347.57,700
17117,1,3891.4,9614.3,-572.95,700
17118,1,4197.6,9673.5,-356.04,700
17119,1,3883.1,9607.5,-579.92,700
17120,1,4144.4,9708.4,-573.96,700
17121,1,3933.2,9699.2,-607.28,700
17122,1,3994.8,9726.8,-317.84,700
17123,1,3931.4,9392.8,-321.46,700
17124,1,4093.8,9338.9,-330.37,700
17125,1,4245,9457.3,-609.13,700
17126,1,4030.5,9344.1,-598.22,700
17127,1,4259.8,9591.3,-331.54,700
17128,1,4223,9430.1,-608.11,700
17129,1,4129.2,9354.1,-320.37,700
17130,1,4266.1,9522.3,-330.91,700
17131,1,4157.6,9369.1,-327.41,700
17132,1,4134.6,9352.3,-321.5,700
17133,1,2340.1,2258.3,-148.6,700
17134,1,2323.7,2248.5,-186.28,700
17135,1,2338,2259.5,-655.03,700
17136,1,2320.8,2276.3,-446.48,700
17137,1,2338.5,2274,-977.57,700
17138,1,2324.7,2282.5,-668.9,700
17139,1,2301.6,2264.8,-603.16,700
17140,1,2312,2241,-278.18,700
17141,1,2344.6,2301.9,-338.05,700
17142,1,2326,2232.9,-337.54,700
17143,1,2343.8,2303.3,-344.27,700
17144,1,2298.4,2275.6,-573.45,700
17145,1,2302.6,2298.4,-648.28,700
17146,1,2295.6,2240.8,-264.38,700
17147,1,2288.6,2238.9,-304.57,700
