"id","frame","x [nm]","y [nm]","sigmax [nm]","sigmay [nm]","intensity [photon]","offset [photon]","uncertainty [nm]","centroid [nm]","bgstd","z [nm]","z uncertainty","ydif","centroid2"
42697.0,13266.0,5858.8,24015.0,176.18,176.18,876.55,92.914,18.783,687.4,0.0,1.0,0.0,0.37439,684.3
42699.0,13268.0,5805.3,24028.0,139.7,139.7,608.08,107.19,20.705,685.53,0.0,1.0,0.0,0.32282,682.46
42700.0,13269.0,19720.0,2694.1,101.27,101.27,360.14,117.81,16.809,700.14,0.0,1.0,0.0,-1.7729,689.71
42702.0,13271.0,5831.7,24040.0,143.78,143.78,627.39,93.421,19.803,697.15,0.0,1.0,0.0,-0.29292,694.07
42703.0,13274.0,17330.0,41223.0,147.59,147.59,490.57,83.888,24.071,693.52,0.0,1.0,0.0,0.89983,684.36
42705.0,13275.0,17296.0,41215.0,158.0,158.0,585.11,77.019,18.298,700.64,0.0,1.0,0.0,0.47347,691.49
42706.0,13276.0,17295.0,41233.0,137.0,137.0,471.94,77.496,21.659,699.58,0.0,1.0,0.0,0.42744,690.44
42707.0,13277.0,5909.2,23985.0,119.6,119.6,351.29,101.99,25.625,683.96,0.0,1.0,0.0,0.70075,680.83
42708.0,13278.0,17306.0,41252.0,166.22,166.22,613.63,78.975,19.208,698.32,0.0,1.0,0.0,0.42715,689.17
42710.0,13279.0,17324.0,41206.0,124.1,124.1,459.57,76.717,20.499,695.02,0.0,1.0,0.0,1.22,685.86
42714.0,13281.0,17352.0,41233.0,88.238,88.238,255.44,18.173,16.055,690.43,0.0,1.0,0.0,0.66568,681.26
42716.0,13282.0,16074.0,20616.0,200.11,200.11,1705.9,115.05,14.754,700.95,0.0,1.0,0.0,0.43534,692.45
42719.0,13283.0,16084.0,20641.0,163.72,163.72,1199.1,132.08,15.821,698.85,0.0,1.0,0.0,0.047787,690.35
42721.0,13284.0,16125.0,20604.0,150.25,150.25,647.83,121.33,26.503,700.26,0.0,1.0,0.0,0.54905,691.74
42723.0,13284.0,5854.0,24039.0,149.1,149.1,716.67,106.32,17.195,689.97,0.0,1.0,0.0,0.193,686.87
42724.0,13284.0,17344.0,41210.0,129.37,129.37,389.61,84.272,20.544,699.34,0.0,1.0,0.0,0.73581,690.18
42730.0,13288.0,19581.0,2633.9,222.11,222.11,1172.5,104.44,21.525,697.51,0.0,1.0,0.0,-0.96889,687.16
42736.0,13292.0,5832.8,24050.0,165.29,165.29,589.94,106.5,26.043,689.27,0.0,1.0,0.0,0.23092,686.19
42738.0,13295.0,5866.7,24011.0,171.28,171.28,982.61,107.07,16.596,686.78,0.0,1.0,0.0,0.41616,683.68
42739.0,13295.0,17286.0,41224.0,433.77,433.77,6993.2,78.974,14.734,697.87,0.0,1.0,0.0,0.79227,688.73
42742.0,13296.0,11116.0,29504.0,222.55,222.55,1224.6,101.36,24.252,694.11,0.0,1.0,0.0,0.29508,688.23
42743.0,13296.0,17269.0,41197.0,262.62,262.62,1529.6,78.486,18.569,693.95,0.0,1.0,0.0,0.89147,684.82
42744.0,13297.0,19538.0,2530.4,213.69,213.69,1071.7,115.65,23.842,702.67,0.0,1.0,0.0,-0.19961,692.34
42746.0,13297.0,11033.0,29536.0,182.44,182.44,742.07,105.62,24.478,698.8,0.0,1.0,0.0,0.76436,692.97
42750.0,13298.0,11076.0,29535.0,115.17,115.17,341.55,102.75,20.612,691.11,0.0,1.0,0.0,0.54885,685.26
42755.0,13300.0,17324.0,41200.0,276.25,276.25,2032.9,79.185,20.172,695.89,0.0,1.0,0.0,0.6345,686.73
42764.0,13305.0,19585.0,2582.6,198.92,198.92,889.49,117.36,29.984,694.83,0.0,1.0,0.0,-0.87691,684.48
42770.0,13308.0,5879.0,24070.0,213.97,213.97,1225.9,106.13,16.741,690.4,0.0,1.0,0.0,0.096187,687.3
42774.0,13313.0,19572.0,2523.5,189.33,189.33,721.6,125.02,28.066,702.52,0.0,1.0,0.0,-0.053288,692.17
42777.0,13314.0,10133.0,22623.0,211.41,211.41,1233.8,99.626,22.477,688.65,0.0,1.0,0.0,0.53359,683.29
42787.0,13320.0,19590.0,2597.1,207.92,207.92,1139.1,124.67,19.426,703.72,0.0,1.0,0.0,-0.71473,693.37
42789.0,13320.0,5908.5,23999.0,84.289,84.289,214.78,101.43,20.249,685.74,0.0,1.0,0.0,1.1671,682.62
42791.0,13322.0,19597.0,2509.4,204.8,204.8,752.97,117.78,31.247,698.18,0.0,1.0,0.0,0.044049,687.82
42801.0,13326.0,19589.0,2508.8,211.7,211.7,814.87,113.11,30.402,699.32,0.0,1.0,0.0,-0.18233,688.97
42804.0,13327.0,5870.2,24030.0,117.4,117.4,412.55,105.24,17.085,696.34,0.0,1.0,0.0,0.6913,693.24
42805.0,13329.0,19634.0,2523.3,237.06,237.06,1038.0,116.58,35.168,695.75,0.0,1.0,0.0,-0.40331,685.37
42815.0,13336.0,14020.0,8112.8,240.18,240.18,1790.3,120.51,21.023,699.14,0.0,1.0,0.0,-0.52148,691.73
42817.0,13338.0,14031.0,8073.8,203.75,203.75,1099.2,122.95,24.126,699.88,0.0,1.0,0.0,0.29636,692.47
42822.0,13339.0,30280.0,39060.0,175.46,175.46,620.45,88.295,25.393,705.06,0.0,1.0,0.0,1.0221,689.06
42823.0,13340.0,13995.0,8020.0,121.15,121.15,441.22,120.7,19.185,695.84,0.0,1.0,0.0,0.55967,688.44
42826.0,13340.0,30204.0,39052.0,111.48,111.48,335.68,86.427,23.237,702.2,0.0,1.0,0.0,1.2699,686.23
42828.0,13342.0,14079.0,8105.9,221.91,221.91,1518.6,124.97,22.041,699.99,0.0,1.0,0.0,-0.072269,692.55
42830.0,13343.0,14043.0,8110.0,173.78,173.78,664.07,123.85,28.515,697.97,0.0,1.0,0.0,0.10356,690.55
42833.0,13344.0,20504.0,14582.0,183.79,183.79,876.04,129.63,19.365,701.62,0.0,1.0,0.0,-0.1256,690.78
42837.0,13344.0,18549.0,39651.0,156.63,156.63,610.57,82.776,20.567,698.31,0.0,1.0,0.0,1.0849,688.5
42838.0,13345.0,14032.0,8104.3,218.67,218.67,1762.8,127.64,17.138,696.2,0.0,1.0,0.0,-0.2383,688.78
42841.0,13346.0,14032.0,8047.1,112.88,112.88,297.01,121.85,23.3,695.18,0.0,1.0,0.0,0.37516,687.76
42842.0,13346.0,30272.0,39085.0,126.26,126.26,321.32,88.144,22.921,705.12,0.0,1.0,0.0,0.75887,689.12
42843.0,13347.0,14075.0,8061.5,154.37,154.37,573.28,118.2,24.427,691.24,0.0,1.0,0.0,0.14507,683.8
42844.0,13348.0,14082.0,8067.8,165.46,165.46,717.42,124.09,27.384,694.62,0.0,1.0,0.0,0.15698,687.18
42845.0,13348.0,10173.0,22616.0,106.99,106.99,257.61,112.18,27.471,691.97,0.0,1.0,0.0,-0.7282,686.59
42846.0,13348.0,18570.0,39630.0,190.65,190.65,1019.5,84.856,20.026,699.34,0.0,1.0,0.0,1.4053,689.52
42848.0,13349.0,30280.0,39065.0,119.93,119.93,314.85,90.231,25.612,708.74,0.0,1.0,0.0,0.87675,692.73
42849.0,13349.0,18615.0,39650.0,165.57,165.57,737.7,90.556,21.372,702.26,0.0,1.0,0.0,0.9616,692.42
42850.0,13350.0,14017.0,8036.4,244.06,244.06,2049.0,123.28,16.568,701.33,0.0,1.0,0.0,0.54303,693.92
42852.0,13351.0,14036.0,8189.1,155.09,155.09,510.64,121.65,30.079,701.38,0.0,1.0,0.0,-1.1056,693.96
42854.0,13351.0,18731.0,37329.0,122.02,122.02,512.87,84.672,13.62,702.35,0.0,1.0,0.0,0.65335,692.45
42855.0,13351.0,30277.0,39024.0,144.94,144.94,313.73,90.644,33.767,703.09,0.0,1.0,0.0,1.166,687.08
42856.0,13351.0,18584.0,39634.0,154.82,154.82,742.51,91.775,17.054,691.1,0.0,1.0,0.0,1.3067,681.28
42857.0,13352.0,14025.0,8108.6,138.43,138.43,596.76,127.37,22.526,701.53,0.0,1.0,0.0,-0.29198,694.11
42858.0,13353.0,37513.0,15618.0,227.44,227.44,1336.6,112.53,17.797,703.3,0.0,1.0,0.0,0.178,683.47
42859.0,13353.0,5818.5,24024.0,186.11,186.11,1050.7,103.26,17.54,693.56,0.0,1.0,0.0,-0.024259,690.48
42860.0,13353.0,17318.0,41019.0,151.27,151.27,479.48,79.527,24.928,700.93,0.0,1.0,0.0,0.72042,691.78
42862.0,13355.0,37465.0,15686.0,248.68,248.68,1557.7,110.39,24.937,702.21,0.0,1.0,0.0,-0.30494,682.4
42864.0,13355.0,17347.0,41025.0,111.76,111.76,372.55,77.083,16.431,700.73,0.0,1.0,0.0,0.85573,691.56
42866.0,13357.0,5832.7,24057.0,233.48,233.48,1528.2,107.35,16.822,689.69,0.0,1.0,0.0,0.1438,686.61
42870.0,13359.0,10122.0,22665.0,171.02,171.02,633.99,112.38,29.572,692.67,0.0,1.0,0.0,-0.47004,687.32
42873.0,13362.0,30311.0,39076.0,174.45,174.45,685.86,78.925,24.124,700.25,0.0,1.0,0.0,0.42964,684.23
42874.0,13363.0,15528.0,20859.0,185.03,185.03,842.14,119.91,25.581,695.85,0.0,1.0,0.0,-0.38214,687.65
42876.0,13363.0,30332.0,39097.0,161.24,161.24,728.08,86.964,20.594,706.8,0.0,1.0,0.0,1.077,690.76
42877.0,13364.0,30283.0,39091.0,154.59,154.59,396.5,89.208,27.697,700.86,0.0,1.0,0.0,0.38931,684.86
42881.0,13366.0,19957.0,33347.0,184.53,184.53,933.94,102.59,23.697,703.57,0.0,1.0,0.0,1.0188,693.03
42884.0,13367.0,19979.0,33386.0,187.43,187.43,1209.9,97.972,16.826,699.37,0.0,1.0,0.0,0.60359,688.81
42886.0,13368.0,19953.0,33347.0,141.13,141.13,836.7,94.205,14.69,701.6,0.0,1.0,0.0,1.2323,691.05
42887.0,13369.0,18682.0,9565.4,190.22,190.22,926.11,129.13,21.073,697.54,0.0,1.0,0.0,-0.85647,687.67
42888.0,13369.0,19989.0,33363.0,142.47,142.47,783.17,101.8,15.475,698.88,0.0,1.0,0.0,0.79081,688.32
42889.0,13370.0,18646.0,9568.7,213.55,213.55,2429.8,127.21,14.159,694.03,0.0,1.0,0.0,-0.54831,684.17
42893.0,13371.0,18635.0,9527.4,128.14,128.14,561.18,125.49,20.393,697.37,0.0,1.0,0.0,-0.33285,687.52
42895.0,13371.0,20006.0,33322.0,215.71,215.71,1408.0,95.57,21.009,694.04,0.0,1.0,0.0,1.3949,683.47
42896.0,13372.0,24537.0,15062.0,122.18,122.18,349.87,134.22,20.866,701.31,0.0,1.0,0.0,1.1589,688.34
42897.0,13372.0,19997.0,33330.0,125.06,125.06,594.09,98.755,15.846,696.74,0.0,1.0,0.0,1.3509,686.17
42899.0,13373.0,19967.0,33386.0,501.23,501.23,15413.0,102.92,10.281,700.85,0.0,1.0,0.0,0.50852,690.29
42904.0,13375.0,19960.0,33284.0,208.73,208.73,1270.1,97.843,25.031,702.58,0.0,1.0,0.0,1.4542,692.03
42907.0,13376.0,20043.0,33383.0,126.56,126.56,422.0,99.44,16.432,703.24,0.0,1.0,0.0,0.90856,692.65
42910.0,13378.0,20004.0,33352.0,209.89,209.89,1434.3,104.5,18.878,696.84,0.0,1.0,0.0,0.84785,686.27
42911.0,13379.0,40214.0,10320.0,159.94,159.94,632.94,99.681,22.658,702.05,0.0,1.0,0.0,0.2222,680.8
42914.0,13379.0,19975.0,33365.0,172.79,172.79,1179.2,86.85,12.941,704.14,0.0,1.0,0.0,0.66491,693.58
42915.0,13380.0,24508.0,15089.0,264.4,264.4,2562.0,134.58,18.367,701.76,0.0,1.0,0.0,0.8884,688.8
42916.0,13380.0,20029.0,33392.0,183.68,183.68,1034.2,98.169,20.159,691.77,0.0,1.0,0.0,0.72257,681.19
42919.0,13385.0,40119.0,10312.0,419.88,419.88,6568.2,103.79,13.218,707.46,0.0,1.0,0.0,-0.33869,686.25
42921.0,13385.0,5854.5,24006.0,161.06,161.06,724.76,99.682,20.589,692.78,0.0,1.0,0.0,0.40754,689.69
42926.0,13388.0,5846.5,24044.0,120.67,120.67,540.98,93.836,13.749,689.81,0.0,1.0,0.0,-1.0113,686.72
42929.0,13390.0,19594.0,2603.8,532.61,532.61,20147.0,123.09,9.5804,702.39,0.0,1.0,0.0,-1.0258,692.03
42933.0,13392.0,19621.0,2619.7,138.83,138.83,384.46,119.64,32.895,701.97,0.0,1.0,0.0,-1.2486,691.6
42943.0,13396.0,5831.9,24064.0,120.54,120.54,454.05,106.55,20.007,687.6,0.0,1.0,0.0,-0.31345,684.51
42946.0,13397.0,5889.2,24004.0,127.7,127.7,393.77,104.6,22.804,696.86,0.0,1.0,0.0,0.60019,693.75
42949.0,13404.0,5876.1,24008.0,132.31,132.31,731.5,107.15,17.124,697.35,0.0,1.0,0.0,0.28573,694.24
42951.0,13407.0,20770.0,15616.0,186.74,186.74,1281.6,138.62,18.079,702.1,0.0,1.0,0.0,-0.3731,691.13
42953.0,13408.0,20794.0,15580.0,186.16,186.16,1855.1,142.45,14.183,701.52,0.0,1.0,0.0,-0.12351,690.53
42955.0,13408.0,11686.0,28873.0,169.07,169.07,813.13,93.372,18.356,696.13,0.0,1.0,0.0,0.87209,689.95
42956.0,13409.0,20755.0,15591.0,301.35,301.35,2759.0,134.39,21.951,702.05,0.0,1.0,0.0,-0.043829,691.08
42958.0,13409.0,11717.0,28902.0,160.13,160.13,782.23,98.293,19.017,691.67,0.0,1.0,0.0,0.49499,685.48
42960.0,13410.0,39392.0,22738.0,211.86,211.86,1373.1,104.48,18.615,703.29,0.0,1.0,0.0,-0.082614,682.47
42962.0,13410.0,11602.0,28839.0,209.62,209.62,929.66,96.819,23.354,695.59,0.0,1.0,0.0,1.2952,689.46
42964.0,13411.0,39349.0,22743.0,242.35,242.35,2039.1,112.35,15.106,707.14,0.0,1.0,0.0,0.11801,686.35
42966.0,13412.0,20809.0,15559.0,136.66,136.66,950.53,131.14,15.437,699.97,0.0,1.0,0.0,0.14141,688.97
42969.0,13413.0,26925.0,8098.4,245.08,245.08,1958.1,126.35,21.086,703.41,0.0,1.0,0.0,-0.61182,689.18
42973.0,13414.0,26976.0,8042.1,231.38,231.38,1252.2,122.73,28.057,705.26,0.0,1.0,0.0,0.0025688,691.0
42976.0,13415.0,19661.0,2648.4,216.65,216.65,1259.3,127.75,25.417,700.46,0.0,1.0,0.0,-1.3704,690.07
42977.0,13415.0,26965.0,8088.1,222.37,222.37,1117.7,107.75,22.415,708.43,0.0,1.0,0.0,-0.46256,694.18
42979.0,13416.0,26975.0,8135.8,192.03,192.03,2437.3,129.15,14.976,698.66,0.0,1.0,0.0,-0.60417,684.4
42980.0,13416.0,28102.0,25606.0,166.01,166.01,1473.8,114.56,12.582,707.94,0.0,1.0,0.0,0.785,693.08
42981.0,13417.0,26975.0,8142.1,168.71,168.71,990.43,131.35,17.764,704.17,0.0,1.0,0.0,-0.67638,689.91
42984.0,13418.0,28122.0,25614.0,163.2,163.2,860.6,120.82,16.881,709.08,0.0,1.0,0.0,1.0129,694.21
42986.0,13419.0,27004.0,8176.0,165.0,165.0,713.19,125.05,20.514,695.05,0.0,1.0,0.0,-0.99511,680.78
42987.0,13419.0,28140.0,25628.0,192.4,192.4,2705.9,124.54,9.1064,706.43,0.0,1.0,0.0,0.48326,691.55
42989.0,13420.0,28088.0,25606.0,140.98,140.98,1190.4,112.22,12.237,708.1,0.0,1.0,0.0,0.64005,693.25
42990.0,13421.0,19587.0,2653.7,218.24,218.24,1139.7,119.74,22.077,701.51,0.0,1.0,0.0,-1.6167,691.16
42991.0,13421.0,27004.0,8119.1,140.88,140.88,712.44,130.56,19.685,697.45,0.0,1.0,0.0,-0.76861,683.18
42993.0,13421.0,28093.0,25606.0,180.23,180.23,1432.9,120.82,15.967,705.52,0.0,1.0,0.0,0.51808,690.68
42994.0,13422.0,19569.0,2646.7,171.21,171.21,825.61,123.92,22.832,701.9,0.0,1.0,0.0,-1.4696,691.56
42995.0,13422.0,26971.0,8142.4,322.23,322.23,2681.4,128.64,25.575,702.72,0.0,1.0,0.0,-0.73607,688.47
42996.0,13422.0,28109.0,25616.0,150.24,150.24,1178.6,122.24,13.074,703.93,0.0,1.0,0.0,0.57639,689.07
42998.0,13423.0,26928.0,8099.7,281.61,281.61,1717.6,110.9,25.611,703.37,0.0,1.0,0.0,-0.30545,689.14
42999.0,13423.0,28073.0,25570.0,141.95,141.95,710.34,122.01,17.263,704.65,0.0,1.0,0.0,0.84805,689.81
43000.0,13424.0,19597.0,2596.4,167.76,167.76,728.86,128.67,22.94,702.46,0.0,1.0,0.0,-0.92328,692.11
43005.0,13425.0,26926.0,8157.4,276.41,276.41,1838.5,126.01,22.331,708.55,0.0,1.0,0.0,-0.7247,694.32
43007.0,13425.0,5858.0,23983.0,131.64,131.64,586.31,100.89,16.834,684.03,0.0,1.0,0.0,0.63097,680.94
43008.0,13426.0,19588.0,2612.2,173.1,173.1,645.87,124.01,34.107,696.47,0.0,1.0,0.0,-0.97474,686.11
43011.0,13427.0,26944.0,8115.4,208.31,208.31,1074.9,121.63,24.678,695.16,0.0,1.0,0.0,-0.73418,680.91
43018.0,13429.0,5881.7,24022.0,105.41,105.41,325.02,104.88,14.831,686.87,0.0,1.0,0.0,0.36813,683.76
43020.0,13431.0,5858.9,24027.0,165.02,165.02,1193.3,104.27,13.299,695.17,0.0,1.0,0.0,0.28306,692.08
43021.0,13433.0,5850.9,24008.0,226.55,226.55,1628.8,109.26,14.222,696.72,0.0,1.0,0.0,0.58222,693.62
43026.0,13435.0,28114.0,25622.0,220.65,220.65,2999.1,118.6,12.125,704.52,0.0,1.0,0.0,0.61397,689.66
43028.0,13436.0,38041.0,23545.0,515.59,515.59,14492.0,106.62,10.518,701.42,0.0,1.0,0.0,0.53914,681.32
43030.0,13437.0,38062.0,23539.0,244.08,244.08,1223.7,106.79,26.145,712.26,0.0,1.0,0.0,0.61295,692.15
43031.0,13437.0,28074.0,25615.0,165.38,165.38,1360.3,116.62,15.328,705.97,0.0,1.0,0.0,0.61648,691.14
43033.0,13438.0,5430.1,17929.0,325.79,325.79,2506.3,105.38,22.579,694.76,0.0,1.0,0.0,0.17759,691.89
43034.0,13438.0,4987.6,19077.0,223.85,223.85,1140.6,18.999,25.737,696.21,0.0,1.0,0.0,-0.051072,693.57
43035.0,13438.0,38139.0,23583.0,136.17,136.17,395.52,107.73,24.357,702.17,0.0,1.0,0.0,-0.032821,682.01
43036.0,13438.0,28113.0,25642.0,237.48,237.48,2339.5,121.64,17.113,704.94,0.0,1.0,0.0,0.31893,690.08
43038.0,13439.0,5354.3,17808.0,166.99,166.99,569.76,103.21,28.011,696.05,0.0,1.0,0.0,1.0552,693.22
43041.0,13439.0,28093.0,25587.0,102.4,102.4,527.2,118.7,13.615,707.0,0.0,1.0,0.0,0.81634,692.15
43044.0,13440.0,39386.0,22703.0,152.84,152.84,708.56,102.29,20.928,705.6,0.0,1.0,0.0,0.43793,684.78
43045.0,13440.0,37991.0,23592.0,188.41,188.41,659.53,98.531,38.837,711.38,0.0,1.0,0.0,0.36159,691.3
43046.0,13440.0,28120.0,25609.0,275.96,275.96,4017.9,118.57,11.028,706.12,0.0,1.0,0.0,0.68753,691.26
43050.0,13442.0,38054.0,23582.0,187.63,187.63,952.42,107.03,23.058,704.9,0.0,1.0,0.0,0.075234,684.79
43051.0,13443.0,19607.0,2630.5,204.88,204.88,798.97,118.92,33.846,703.05,0.0,1.0,0.0,-1.4246,692.69
43054.0,13443.0,38015.0,23587.0,228.77,228.77,1293.5,101.94,29.14,701.46,0.0,1.0,0.0,0.11486,681.36
43058.0,13445.0,38040.0,23566.0,89.647,89.647,169.67,98.675,22.554,705.27,0.0,1.0,0.0,0.28496,685.16
43062.0,13447.0,28107.0,25618.0,186.95,186.95,1244.0,119.24,18.596,707.46,0.0,1.0,0.0,0.72906,692.6
43063.0,13447.0,13870.0,39610.0,144.51,144.51,868.44,88.157,12.363,692.96,0.0,1.0,0.0,0.5901,685.62
43066.0,13448.0,28142.0,25613.0,196.59,196.59,2516.4,124.72,12.513,704.65,0.0,1.0,0.0,0.70121,689.78
43067.0,13448.0,13852.0,39604.0,158.44,158.44,1338.8,93.483,11.416,692.76,0.0,1.0,0.0,0.88389,685.44
43069.0,13449.0,28124.0,25613.0,190.95,190.95,2368.8,120.51,13.381,702.52,0.0,1.0,0.0,0.58971,687.66
43070.0,13449.0,13896.0,39619.0,141.71,141.71,1590.0,84.577,8.3549,695.07,0.0,1.0,0.0,0.83631,687.72
43073.0,13450.0,13878.0,39634.0,173.55,173.55,1009.1,86.613,16.331,697.83,0.0,1.0,0.0,0.36737,690.5
43075.0,13451.0,28113.0,25625.0,184.59,184.59,2370.0,125.78,8.5465,705.82,0.0,1.0,0.0,0.57334,690.96
43076.0,13451.0,13890.0,39625.0,140.45,140.45,896.19,89.613,12.929,693.03,0.0,1.0,0.0,0.54389,685.69
43078.0,13452.0,28166.0,25610.0,154.52,154.52,1575.3,126.76,12.0,699.89,0.0,1.0,0.0,0.68303,685.01
43079.0,13453.0,28144.0,25629.0,180.19,180.19,1003.5,126.42,20.602,708.41,0.0,1.0,0.0,0.49395,693.53
43080.0,13453.0,13858.0,39611.0,178.45,178.45,994.75,84.91,17.266,701.5,0.0,1.0,0.0,0.5467,694.17
43083.0,13454.0,13871.0,39585.0,179.31,179.31,1350.1,76.735,14.003,697.03,0.0,1.0,0.0,1.2552,689.7
43084.0,13455.0,10133.0,22659.0,129.28,129.28,363.87,105.87,26.881,696.72,0.0,1.0,0.0,0.5442,691.36
43085.0,13455.0,28141.0,25634.0,193.0,193.0,1940.1,127.04,15.404,703.48,0.0,1.0,0.0,0.38415,688.6
43086.0,13456.0,19610.0,2603.6,200.4,200.4,1084.5,123.88,22.862,697.59,0.0,1.0,0.0,-1.1596,687.22
43088.0,13456.0,28139.0,25606.0,188.83,188.83,2057.5,120.11,12.705,708.45,0.0,1.0,0.0,0.70728,693.58
43090.0,13457.0,28138.0,25610.0,198.19,198.19,1530.0,126.31,15.078,702.16,0.0,1.0,0.0,0.6061,687.28
43091.0,13458.0,28107.0,25620.0,200.48,200.48,3030.3,131.08,9.0839,708.62,0.0,1.0,0.0,0.4345,693.77
43093.0,13459.0,5850.3,24037.0,131.52,131.52,477.17,105.47,22.18,685.01,0.0,1.0,0.0,-0.048348,681.92
43094.0,13459.0,28109.0,25639.0,146.14,146.14,1511.9,131.8,11.783,707.67,0.0,1.0,0.0,0.4275,692.81
43095.0,13461.0,19565.0,2611.1,282.12,282.12,1991.1,120.58,23.437,700.56,0.0,1.0,0.0,-0.92545,690.22
43099.0,13462.0,5868.3,24008.0,108.85,108.85,326.85,88.984,19.294,692.65,0.0,1.0,0.0,0.523,689.55
43100.0,13462.0,15061.0,25625.0,176.23,176.23,766.02,113.5,21.943,696.27,0.0,1.0,0.0,0.32964,688.31
43101.0,13463.0,19628.0,2569.7,176.66,176.66,892.19,114.83,20.572,697.67,0.0,1.0,0.0,-0.89912,687.3
43102.0,13464.0,19613.0,2648.1,309.49,309.49,4245.0,117.39,13.249,697.05,0.0,1.0,0.0,-1.5484,686.68
43110.0,13467.0,19671.0,2479.9,121.11,121.11,296.81,118.63,29.018,692.99,0.0,1.0,0.0,0.25131,682.59
43113.0,13467.0,28191.0,26124.0,153.83,153.83,925.75,119.21,15.887,708.48,0.0,1.0,0.0,0.42335,693.58
43116.0,13468.0,28171.0,26100.0,220.11,220.11,2165.1,125.5,15.507,704.29,0.0,1.0,0.0,0.93656,689.4
43119.0,13469.0,28180.0,26135.0,121.64,121.64,576.29,119.02,14.024,705.59,0.0,1.0,0.0,0.35907,690.7
43120.0,13470.0,34445.0,12266.0,547.16,547.16,23926.0,124.69,9.0859,705.09,0.0,1.0,0.0,-0.20884,686.89
43122.0,13470.0,28184.0,26139.0,179.23,179.23,1166.6,106.73,17.189,707.42,0.0,1.0,0.0,0.54712,692.53
43126.0,13472.0,28187.0,26131.0,210.44,210.44,1885.8,112.57,14.49,704.08,0.0,1.0,0.0,0.36149,689.18
43128.0,13473.0,28145.0,26160.0,175.0,175.0,731.6,122.29,24.939,708.69,0.0,1.0,0.0,0.40573,693.81
43129.0,13474.0,5852.5,24004.0,115.83,115.83,381.64,107.16,21.201,685.83,0.0,1.0,0.0,0.13596,682.74
43130.0,13474.0,28155.0,26153.0,183.97,183.97,1149.6,114.28,19.119,707.49,0.0,1.0,0.0,0.69202,692.61
43135.0,13476.0,34534.0,33106.0,184.76,184.76,600.23,96.398,37.24,701.65,0.0,1.0,0.0,0.66155,683.39
43137.0,13477.0,2719.2,35048.0,171.42,171.42,590.46,82.084,22.203,694.79,0.0,1.0,0.0,0.78841,693.36
43138.0,13478.0,13860.0,39617.0,146.43,146.43,864.79,90.414,13.122,696.32,0.0,1.0,0.0,0.51196,689.0
43139.0,13479.0,13899.0,39615.0,121.36,121.36,621.35,76.206,13.386,696.65,0.0,1.0,0.0,0.46083,689.3
43140.0,13481.0,34451.0,12276.0,276.19,276.19,4251.4,116.54,14.684,702.22,0.0,1.0,0.0,-0.22217,684.01
43141.0,13481.0,39323.0,22672.0,539.28,539.28,18865.0,106.99,9.6204,709.33,0.0,1.0,0.0,0.5442,688.55
43142.0,13482.0,34468.0,12297.0,426.59,426.59,14155.0,121.29,10.84,701.46,0.0,1.0,0.0,-0.24306,683.24
43145.0,13482.0,5847.9,24037.0,141.6,141.6,613.88,105.8,17.476,688.77,0.0,1.0,0.0,0.64281,685.68
43146.0,13483.0,34467.0,12283.0,194.47,194.47,1181.4,123.62,19.885,702.69,0.0,1.0,0.0,-0.38328,684.48
43147.0,13484.0,34451.0,12272.0,317.98,317.98,2918.5,120.11,22.888,703.91,0.0,1.0,0.0,-0.29485,685.7
43148.0,13484.0,5828.4,24042.0,183.85,183.85,969.12,104.67,23.767,692.08,0.0,1.0,0.0,-0.060088,689.0
43150.0,13485.0,5856.0,24020.0,112.06,112.06,554.63,100.8,13.118,692.73,0.0,1.0,0.0,0.55308,689.64
43151.0,13485.0,11853.0,42326.0,117.44,117.44,343.13,76.545,18.603,690.43,0.0,1.0,0.0,1.1201,684.16
43152.0,13486.0,34480.0,12273.0,172.27,172.27,976.94,119.51,19.522,701.34,0.0,1.0,0.0,-0.17886,683.11
43154.0,13487.0,34461.0,12277.0,210.22,210.22,1327.2,117.95,23.492,702.94,0.0,1.0,0.0,-0.17859,684.72
43156.0,13488.0,34460.0,12276.0,224.12,224.12,1069.5,115.7,30.402,705.36,0.0,1.0,0.0,-0.31611,687.15
43158.0,13488.0,21328.0,20780.0,92.98,92.98,214.86,125.68,26.406,704.81,0.0,1.0,0.0,0.56672,693.53
43159.0,13489.0,34536.0,12306.0,339.29,339.29,2913.5,116.55,21.893,700.55,0.0,1.0,0.0,-0.2248,682.29
43162.0,13490.0,34460.0,12257.0,549.67,549.67,19953.0,119.76,9.1285,707.66,0.0,1.0,0.0,-0.12201,689.45
43164.0,13491.0,34491.0,12312.0,520.24,520.24,19812.0,107.36,8.8876,699.66,0.0,1.0,0.0,-0.50976,681.43
43165.0,13491.0,5891.7,24045.0,129.08,129.08,488.09,102.43,17.188,692.86,0.0,1.0,0.0,-0.48942,689.75
43168.0,13492.0,11831.0,42320.0,170.45,170.45,617.47,82.147,16.822,692.11,0.0,1.0,0.0,1.0031,685.86
43171.0,13494.0,39948.0,17909.0,185.3,185.3,1062.5,108.86,19.595,705.55,0.0,1.0,0.0,-0.047352,684.43
43172.0,13494.0,21308.0,20778.0,169.94,169.94,819.03,129.24,22.521,699.85,0.0,1.0,0.0,0.095623,688.58
43175.0,13495.0,21308.0,20774.0,147.4,147.4,1062.1,138.46,14.088,702.1,0.0,1.0,0.0,0.278,690.83
