config_name,alpha,phi,n_domains
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-683.txt.gz,1.1,0.08,54.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-684.txt.gz,1.1,0.08,61.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-685.txt.gz,1.1,0.08,67.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-686.txt.gz,1.1,0.08,50.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-687.txt.gz,1.1,0.08,62.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-688.txt.gz,1.1,0.08,49.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-689.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-69.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-690.txt.gz,1.1,0.08,49.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-691.txt.gz,1.1,0.08,65.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-692.txt.gz,1.1,0.08,59.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-693.txt.gz,1.1,0.08,53.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-694.txt.gz,1.1,0.08,54.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-695.txt.gz,1.1,0.08,56.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-696.txt.gz,1.1,0.08,54.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-697.txt.gz,1.1,0.08,43.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-698.txt.gz,1.1,0.08,45.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-699.txt.gz,1.1,0.08,60.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-7.txt.gz,1.1,0.08,57.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-70.txt.gz,1.1,0.08,62.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-700.txt.gz,1.1,0.08,41.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-701.txt.gz,1.1,0.08,56.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-702.txt.gz,1.1,0.08,62.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-703.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-704.txt.gz,1.1,0.08,50.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-705.txt.gz,1.1,0.08,65.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-706.txt.gz,1.1,0.08,51.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-707.txt.gz,1.1,0.08,49.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-708.txt.gz,1.1,0.08,54.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-709.txt.gz,1.1,0.08,43.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-71.txt.gz,1.1,0.08,57.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-710.txt.gz,1.1,0.08,51.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-711.txt.gz,1.1,0.08,62.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-712.txt.gz,1.1,0.08,44.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-713.txt.gz,1.1,0.08,53.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-714.txt.gz,1.1,0.08,42.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-715.txt.gz,1.1,0.08,59.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-716.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-717.txt.gz,1.1,0.08,52.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-718.txt.gz,1.1,0.08,57.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-719.txt.gz,1.1,0.08,56.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-72.txt.gz,1.1,0.08,34.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-720.txt.gz,1.1,0.08,60.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-721.txt.gz,1.1,0.08,46.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-722.txt.gz,1.1,0.08,52.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-723.txt.gz,1.1,0.08,64.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-724.txt.gz,1.1,0.08,44.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-725.txt.gz,1.1,0.08,47.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-726.txt.gz,1.1,0.08,37.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-727.txt.gz,1.1,0.08,45.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-728.txt.gz,1.1,0.08,54.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-729.txt.gz,1.1,0.08,56.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-73.txt.gz,1.1,0.08,57.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-730.txt.gz,1.1,0.08,47.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-731.txt.gz,1.1,0.08,49.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-732.txt.gz,1.1,0.08,53.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-733.txt.gz,1.1,0.08,47.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-734.txt.gz,1.1,0.08,47.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-735.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-736.txt.gz,1.1,0.08,50.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-737.txt.gz,1.1,0.08,54.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-738.txt.gz,1.1,0.08,34.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-739.txt.gz,1.1,0.08,59.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-74.txt.gz,1.1,0.08,59.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-740.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-741.txt.gz,1.1,0.08,43.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-742.txt.gz,1.1,0.08,56.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-743.txt.gz,1.1,0.08,54.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-744.txt.gz,1.1,0.08,68.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-745.txt.gz,1.1,0.08,60.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-746.txt.gz,1.1,0.08,58.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-747.txt.gz,1.1,0.08,62.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-748.txt.gz,1.1,0.08,69.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-749.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-75.txt.gz,1.1,0.08,49.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-750.txt.gz,1.1,0.08,69.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-751.txt.gz,1.1,0.08,61.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-752.txt.gz,1.1,0.08,43.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-753.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-754.txt.gz,1.1,0.08,49.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-755.txt.gz,1.1,0.08,45.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-756.txt.gz,1.1,0.08,62.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-757.txt.gz,1.1,0.08,60.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-758.txt.gz,1.1,0.08,63.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-759.txt.gz,1.1,0.08,58.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-76.txt.gz,1.1,0.08,45.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-760.txt.gz,1.1,0.08,41.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-761.txt.gz,1.1,0.08,57.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-762.txt.gz,1.1,0.08,46.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-763.txt.gz,1.1,0.08,60.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-764.txt.gz,1.1,0.08,62.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-765.txt.gz,1.1,0.08,47.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-766.txt.gz,1.1,0.08,79.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-767.txt.gz,1.1,0.08,58.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-768.txt.gz,1.1,0.08,68.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-769.txt.gz,1.1,0.08,49.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-77.txt.gz,1.1,0.08,57.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-770.txt.gz,1.1,0.08,71.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-771.txt.gz,1.1,0.08,33.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-772.txt.gz,1.1,0.08,61.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-773.txt.gz,1.1,0.08,59.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-774.txt.gz,1.1,0.08,56.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-775.txt.gz,1.1,0.08,60.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-776.txt.gz,1.1,0.08,54.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-777.txt.gz,1.1,0.08,52.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-778.txt.gz,1.1,0.08,36.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-779.txt.gz,1.1,0.08,52.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-78.txt.gz,1.1,0.08,60.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-780.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-781.txt.gz,1.1,0.08,42.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-782.txt.gz,1.1,0.08,51.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-783.txt.gz,1.1,0.08,64.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-784.txt.gz,1.1,0.08,67.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-785.txt.gz,1.1,0.08,37.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-786.txt.gz,1.1,0.08,43.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-787.txt.gz,1.1,0.08,33.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-788.txt.gz,1.1,0.08,47.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-789.txt.gz,1.1,0.08,68.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-79.txt.gz,1.1,0.08,68.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-790.txt.gz,1.1,0.08,51.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-791.txt.gz,1.1,0.08,43.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-792.txt.gz,1.1,0.08,51.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-793.txt.gz,1.1,0.08,61.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-794.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-795.txt.gz,1.1,0.08,61.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-796.txt.gz,1.1,0.08,64.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-797.txt.gz,1.1,0.08,53.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-798.txt.gz,1.1,0.08,61.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-799.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-8.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-80.txt.gz,1.1,0.08,60.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-800.txt.gz,1.1,0.08,59.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-801.txt.gz,1.1,0.08,46.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-802.txt.gz,1.1,0.08,68.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-803.txt.gz,1.1,0.08,44.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-804.txt.gz,1.1,0.08,38.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-805.txt.gz,1.1,0.08,57.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-806.txt.gz,1.1,0.08,60.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-807.txt.gz,1.1,0.08,68.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-808.txt.gz,1.1,0.08,57.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-809.txt.gz,1.1,0.08,46.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-81.txt.gz,1.1,0.08,64.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-810.txt.gz,1.1,0.08,53.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-811.txt.gz,1.1,0.08,64.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-812.txt.gz,1.1,0.08,42.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-813.txt.gz,1.1,0.08,63.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-814.txt.gz,1.1,0.08,51.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-815.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-816.txt.gz,1.1,0.08,63.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-817.txt.gz,1.1,0.08,40.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-818.txt.gz,1.1,0.08,70.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-819.txt.gz,1.1,0.08,51.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-82.txt.gz,1.1,0.08,50.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-820.txt.gz,1.1,0.08,64.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-821.txt.gz,1.1,0.08,61.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-822.txt.gz,1.1,0.08,52.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-823.txt.gz,1.1,0.08,48.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-824.txt.gz,1.1,0.08,44.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-825.txt.gz,1.1,0.08,43.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-826.txt.gz,1.1,0.08,70.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-827.txt.gz,1.1,0.08,71.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-828.txt.gz,1.1,0.08,52.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-829.txt.gz,1.1,0.08,62.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-83.txt.gz,1.1,0.08,51.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-830.txt.gz,1.1,0.08,42.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-831.txt.gz,1.1,0.08,58.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-832.txt.gz,1.1,0.08,58.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-833.txt.gz,1.1,0.08,68.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-834.txt.gz,1.1,0.08,68.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-835.txt.gz,1.1,0.08,51.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-836.txt.gz,1.1,0.08,58.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-837.txt.gz,1.1,0.08,47.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-838.txt.gz,1.1,0.08,38.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-839.txt.gz,1.1,0.08,65.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-84.txt.gz,1.1,0.08,55.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-840.txt.gz,1.1,0.08,40.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-841.txt.gz,1.1,0.08,36.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-842.txt.gz,1.1,0.08,42.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-843.txt.gz,1.1,0.08,49.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-844.txt.gz,1.1,0.08,61.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-845.txt.gz,1.1,0.08,48.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-846.txt.gz,1.1,0.08,49.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-847.txt.gz,1.1,0.08,63.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-848.txt.gz,1.1,0.08,50.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-849.txt.gz,1.1,0.08,57.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-85.txt.gz,1.1,0.08,50.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-850.txt.gz,1.1,0.08,46.0
SRRW-MARCELO-L=130-N=186741-phi=0.08-alpha=1.1-bmax=20-r=0.49-ru=10/config-851.txt.gz,1.1,0.08,64.0
