"id","frame","x [nm]","y [nm]","sigmax [nm]","sigmay [nm]","intensity [photon]","offset [photon]","uncertainty [nm]","centroid [nm]","bgstd","z [nm]","z uncertainty","ydif","centroid2","fwhm0","fwhm1"
1547.0,141.0,4230.764412938853,9039.261205917499,401.62,401.62,19781.0,27.604,14.361,701.68,0.0,7.0,130.93,0.28729,702.47,639.36,673.73
1551.0,141.0,11043.864412938852,10665.9612059175,294.11,294.11,6622.1,793.64,19.002,698.89,0.0,267.0,172.83,-1.4571,700.94,558.83,893.35
1569.0,142.0,11027.866641164639,10756.956377681552,237.79,237.79,3887.2,308.37,24.764,694.07,0.0,-153.0,226.04,-2.9035,696.12,529.77,424.32
1598.0,145.0,4240.373325842002,8974.74189297371,207.56,207.56,2830.8,558.89,22.857,698.4,0.0,425.0,207.73,-0.42769,699.19,377.73,703.83
1621.0,147.0,4516.877782293575,8770.132236501819,1102.2,1102.2,293130.0,651.64,8.1388,693.89,0.0,44.0,74.139,1.7659,694.73,380.49,428.25
1640.0,148.0,9077.180010519363,16306.92740826587,228.79,228.79,3798.2,697.43,21.359,702.41,0.0,-13.0,194.77,0.15256,704.1,607.68,617.12
1647.0,149.0,11091.882238745151,10952.922580029925,482.85,482.85,21322.0,805.36,22.11,696.83,0.0,-189.0,201.9,-0.12252,698.89,652.79,495.3
1649.0,149.0,12343.882238745151,11264.922580029925,530.1,530.1,22229.0,481.36,23.659,695.17,0.0,-340.0,216.27,-1.6077,697.46,868.15,554.28
1673.0,151.0,11089.886695196727,13247.91292355803,589.91,589.91,53018.0,753.17,12.288,696.85,0.0,-452.0,112.76,-0.10988,698.91,1233.4,733.48
1681.0,152.0,4056.788923422512,8277.808095322083,210.74,210.74,4627.4,0.10001,19.887,693.69,0.0,40.0,181.26,-0.4358,694.44,603.89,674.54
1685.0,152.0,4730.288923422512,11599.908095322084,350.19,350.19,11866.0,312.04,20.777,694.81,0.0,224.0,189.09,-1.949,695.69,409.06,617.22
1700.0,154.0,7669.593379874087,7617.49843885019,885.9,885.9,220980.0,162.79,6.2604,697.36,0.0,-191.0,57.386,0.60188,698.79,590.76,446.53
1703.0,154.0,11103.893379874085,13107.89843885019,324.29,324.29,10483.0,719.25,18.675,702.55,0.0,-337.0,170.81,0.15729,704.61,617.28,394.81
1715.0,156.0,9148.497836325661,7307.988782378296,1041.6,1041.6,424960.0,496.01,4.3939,695.7,0.0,-214.0,40.405,-0.84809,697.4,989.0,725.01
1717.0,156.0,3943.7978363256616,8164.288782378295,720.0,720.0,101130.0,247.53,8.5776,695.3,0.0,-121.0,78.403,-0.1186,696.03,644.16,542.67
1725.0,156.0,11556.897836325661,13834.888782378295,298.66,298.66,6002.6,681.36,26.47,702.43,0.0,450.0,240.64,-0.90987,704.58,452.3,857.28
1728.0,156.0,8008.597836325661,16379.888782378295,213.35,213.35,2363.3,626.27,34.001,698.77,0.0,-95.0,310.17,-0.38444,700.26,534.39,470.26
1729.0,157.0,11391.900064551448,8489.983954142348,612.05,612.05,42319.0,100.6,17.358,701.51,0.0,-158.0,158.52,-0.026736,703.63,1337.7,1062.5
1746.0,158.0,10943.902292777235,11030.879125906402,190.5,190.5,2760.3,791.86,23.039,697.67,0.0,-131.0,210.28,0.051402,699.71,749.76,621.47
1751.0,159.0,5551.204521003024,6802.074297670454,407.05,407.05,22502.0,9.371,14.268,697.26,0.0,-86.0,130.24,0.9034,698.29,673.39,601.41
1763.0,159.0,8989.604521003022,16328.874297670454,233.19,233.19,3397.2,537.66,23.275,695.38,0.0,-39.0,212.28,-0.82622,697.05,570.95,553.88
1771.0,160.0,9818.106749228811,15071.869469434509,187.88,187.88,2713.9,671.14,26.96,697.18,0.0,-194.0,246.13,0.66241,699.01,635.99,479.28
1772.0,160.0,8995.30674922881,16260.869469434509,153.43,153.43,1406.3,430.99,26.872,701.42,0.0,56.0,244.93,-0.073578,703.09,433.17,498.1
1815.0,164.0,10679.91566213196,13485.850156490722,340.69,340.69,8696.3,738.88,26.03,699.79,0.0,-172.0,237.61,-0.041823,701.77,816.7,635.0
1830.0,165.0,9065.717890357746,16364.845328254773,153.6,153.6,1558.6,610.87,21.912,698.64,0.0,-48.0,199.87,-0.041103,700.33,330.83,315.76
1862.0,169.0,9251.126803260897,7130.326015310985,675.55,675.55,77154.0,1.7598,12.232,693.01,0.0,117.0,111.34,2.1614,694.73,889.05,1137.3
1874.0,170.0,7680.129031486683,7769.221187075038,246.49,246.49,3576.8,677.1,26.052,702.59,0.0,-170.0,237.82,0.0054678,704.02,570.34,444.61
1894.0,171.0,11177.93125971247,10625.81635883909,230.57,230.57,7671.1,15.815,15.077,696.85,0.0,-43.0,137.54,0.93518,698.93,451.52,434.67
1901.0,172.0,7519.233487938258,7644.011530603145,154.41,154.41,1142.5,693.66,34.534,694.07,0.0,-116.0,315.06,0.42304,695.47,658.35,559.26
1908.0,172.0,3958.5334879382576,14282.811530603145,133.83,133.83,1178.2,544.25,22.872,700.26,0.0,-150.0,208.78,-0.20718,700.99,640.43,514.57
1912.0,173.0,3770.035716164044,8030.306702367197,651.94,651.94,87193.0,0.1,8.9941,696.01,0.0,-132.0,82.218,0.58346,696.71,541.72,448.05
1919.0,173.0,11187.935716164046,13375.806702367197,317.07,317.07,6821.9,752.85,22.974,700.79,0.0,-11.0,209.49,-0.62001,702.88,525.04,535.51
1926.0,174.0,3254.137944389832,11537.801874131252,130.68,130.68,1709.0,8.2985,21.885,700.5,0.0,29.0,199.5,-0.17469,701.11,371.24,406.97
1931.0,174.0,11361.937944389832,14776.801874131252,450.09,450.09,24202.0,10.396,15.305,695.47,0.0,30.0,139.5,-1.4143,697.58,422.81,463.67
1941.0,175.0,7991.04017261562,16237.797045895304,317.89,317.89,9154.5,44.342,16.155,695.83,0.0,26.0,147.26,0.57833,697.32,683.94,745.03
1949.0,176.0,3243.7424008414064,11531.792217659357,291.48,291.48,9055.4,657.34,25.644,698.87,0.0,111.0,233.64,0.3146,699.47,405.49,512.83
1956.0,177.0,9025.644629067196,7487.087389423411,467.84,467.84,17935.0,10.02,19.794,699.58,0.0,-63.0,180.58,-0.88226,701.25,1436.7,1335.3
1967.0,177.0,7845.444629067193,16260.78738942341,223.61,223.61,4366.5,688.53,20.742,698.54,0.0,130.0,188.91,-0.24077,700.0,504.65,659.93
1978.0,178.0,12074.94685729298,17716.78256118746,157.78,157.78,2905.7,548.4,15.088,699.53,0.0,113.0,137.39,0.95959,701.78,462.14,586.83
1981.0,179.0,6376.6490855187685,8208.877732951518,184.68,184.68,2367.6,666.11,22.384,701.96,0.0,-178.0,204.38,0.17953,703.14,358.4,276.29
1984.0,179.0,8204.64908551877,10161.777732951517,142.21,142.21,1881.2,526.86,21.233,699.01,0.0,-30.0,193.65,-0.27588,700.54,516.46,509.16
1991.0,180.0,4001.3513137445552,9096.372904715568,898.33,898.33,255150.0,515.29,5.7086,701.8,0.0,-191.0,52.356,0.1037,702.54,766.39,579.7
1999.0,180.0,12055.951313744556,17698.77290471557,192.61,192.61,5605.0,479.88,11.834,698.54,0.0,-92.0,108.05,0.23659,700.79,490.04,432.91
2001.0,181.0,7565.053541970343,7746.268076479622,1123.8,1123.8,435050.0,702.3,4.8475,696.03,0.0,-239.0,44.581,0.11903,697.44,864.51,613.06
2007.0,181.0,9974.453541970342,15065.768076479622,1226.9,1226.9,467260.0,668.5,6.065,694.56,0.0,52.0,55.218,3.6398,696.42,745.29,851.58
2020.0,182.0,12311.955770196131,14223.763248243675,506.07,506.07,27028.0,580.71,17.734,697.33,0.0,29.0,161.65,3.9496,699.62,445.66,488.02
2027.0,183.0,11104.957998421918,10433.758420007729,187.76,187.76,3021.2,738.18,21.964,697.91,0.0,-284.0,200.72,-0.21648,699.98,540.8,363.96
2039.0,184.0,11568.960226647703,13378.753591771781,161.78,161.78,3869.1,636.5,13.779,695.75,0.0,633.0,124.62,0.43214,697.9,434.19,881.56
2045.0,185.0,4764.8624548734915,10930.748763535836,424.45,424.45,11474.0,612.53,34.348,700.31,0.0,-205.0,313.51,1.8919,701.2,601.22,445.74
2056.0,186.0,5095.6646830992795,7007.443935299888,497.32,497.32,34763.0,228.76,13.237,694.15,0.0,97.0,120.54,1.0049,695.1,878.54,1086.0
2058.0,186.0,9350.764683099278,8546.543935299886,447.63,447.63,12629.0,713.43,33.169,695.03,0.0,31.0,302.38,-0.053111,696.76,1090.8,1198.4
2069.0,187.0,5768.166911325066,6990.539107063942,366.95,366.95,19022.0,1.9144,12.975,697.69,0.0,118.0,118.12,1.7496,698.76,661.01,846.58
2093.0,189.0,11372.971367776641,10967.729450592047,377.68,377.68,13084.0,724.88,19.88,700.33,0.0,-98.0,181.42,0.32953,702.45,762.09,667.28
2123.0,192.0,12036.978052454002,17713.714965884206,162.1,162.1,3393.6,538.76,12.139,697.27,0.0,214.0,110.34,0.2309,699.51,419.74,624.52
2132.0,193.0,11184.980280679789,13462.710137648259,397.99,397.99,11142.0,143.58,30.626,694.09,0.0,198.0,278.93,-1.1012,696.17,978.26,1422.9
2148.0,195.0,9937.184737131365,7081.200481176365,582.14,582.14,40409.0,397.24,11.993,695.83,0.0,136.0,109.13,-0.5566,697.68,833.37,1099.4
2153.0,195.0,11356.984737131364,8183.100481176365,556.98,556.98,58167.0,98.711,13.249,695.77,0.0,-462.0,121.54,1.5848,697.89,598.99,354.77
2154.0,195.0,8242.284737131364,9873.200481176365,266.13,266.13,10708.0,116.81,13.746,693.53,0.0,154.0,125.09,-0.1174,695.06,584.02,793.92
2158.0,195.0,9917.084737131365,11767.700481176365,257.19,257.19,4302.3,717.68,29.778,695.92,0.0,-255.0,271.92,-3.9342,697.77,643.97,448.22
2159.0,195.0,2634.6847371313643,11804.700481176365,236.54,236.54,11281.0,562.82,11.668,696.24,0.0,113.0,106.21,0.16188,696.73,376.45,477.87
2177.0,197.0,10683.989193582938,15306.690824704472,236.72,236.72,3959.5,702.77,24.954,693.01,0.0,189.0,227.22,-0.11189,695.0,409.45,587.43
2186.0,198.0,10470.991421808727,14172.685996468525,179.71,179.71,2313.9,4.3584,26.428,695.5,0.0,-464.0,241.71,0.47106,697.45,813.41,481.38
2191.0,199.0,6297.993650034514,8589.581168232578,187.36,187.36,2522.8,684.85,28.762,700.94,0.0,-186.0,262.55,-3.6091,702.12,492.62,375.39
2195.0,199.0,11423.993650034514,10863.681168232579,345.17,345.17,11329.0,525.52,18.761,693.49,0.0,532.0,170.21,0.18267,695.61,710.33,1402.6
2222.0,201.0,4352.398106486087,10890.671511760682,544.2,544.2,33970.0,679.25,17.249,695.08,0.0,-212.0,157.61,-0.65822,695.89,916.48,672.95
2232.0,202.0,5656.500334711875,7175.666683524737,1017.7,1017.7,376950.0,0.1,5.653,698.59,0.0,431.0,50.856,1.674,699.64,583.39,1091.9
2236.0,202.0,11259.000334711876,10786.666683524738,265.94,265.94,4407.6,698.4,31.962,701.22,0.0,-45.0,291.5,1.8125,703.32,822.61,789.77
2237.0,202.0,2677.0003347118754,11743.666683524738,117.91,117.91,1558.7,26.124,24.357,693.57,0.0,350.0,221.52,0.49855,694.07,267.32,468.29
2238.0,202.0,12596.000334711876,12368.666683524738,257.04,257.04,4193.5,587.48,25.801,695.44,0.0,2.0,235.25,-0.56893,697.78,413.78,431.77
2257.0,204.0,10921.00479116345,13013.657027052845,482.76,482.76,17866.0,632.98,28.349,701.7,0.0,201.0,258.17,0.2565,703.73,364.57,532.33
2265.0,205.0,4475.007019389238,10786.652198816895,175.53,175.53,1411.1,624.25,38.004,702.3,0.0,-81.0,346.65,1.4865,703.13,715.99,645.13
2270.0,205.0,10460.007019389237,14069.652198816895,305.58,305.58,9541.8,717.07,17.294,694.58,0.0,-12.0,157.7,0.78971,696.53,558.99,569.1
2277.0,206.0,4429.709247615024,11091.64737058095,925.59,925.59,113820.0,279.01,12.542,697.71,0.0,-252.0,114.76,-1.2811,698.53,891.55,622.7
2285.0,207.0,7614.41147584081,10052.642542345002,157.7,157.7,1888.1,637.59,21.462,701.57,0.0,63.0,195.59,-0.6849,702.99,495.45,576.64
2314.0,210.0,11064.018160518173,9257.028057637162,913.9,913.9,108400.0,467.96,15.281,698.18,0.0,42.0,139.26,-2.0278,700.23,467.34,523.98
2317.0,210.0,2620.0181605181733,10860.628057637163,590.07,590.07,45580.0,0.40997,12.512,696.05,0.0,-40.0,114.15,-0.17458,696.54,781.34,756.03
2343.0,212.0,4459.222616969747,10810.618401165268,211.3,211.3,5545.4,594.91,14.729,699.96,0.0,182.0,134.01,0.11649,700.79,575.2,816.66
2346.0,212.0,7586.522616969747,13262.618401165268,188.65,188.65,1503.4,652.85,32.984,698.62,0.0,-305.0,301.23,-0.41307,700.03,594.41,391.7
2349.0,212.0,5201.922616969747,16357.618401165268,869.78,869.78,172570.0,1.2927,7.0454,702.49,0.0,9.0,64.226,-1.0446,703.45,320.33,338.46
2355.0,213.0,9356.324845195535,12004.61357292932,324.2,324.2,6121.8,710.68,28.674,696.52,0.0,-63.0,261.55,-0.2827,698.26,793.36,736.69
2394.0,217.0,9193.733758098684,7870.0942599855325,158.48,158.48,1687.5,382.21,27.253,697.78,0.0,-136.0,248.71,0.41275,699.49,601.47,494.46
2397.0,217.0,10958.033758098683,10002.194259985534,651.54,651.54,55610.0,655.64,15.794,695.0,0.0,-100.0,144.16,0.60182,697.04,657.12,572.64
2400.0,217.0,7293.8337580986845,16389.594259985533,300.71,300.71,5708.1,622.28,27.473,693.84,0.0,49.0,250.42,-0.29333,695.2,419.68,476.96
2406.0,218.0,11174.03598632447,13085.589431749586,241.32,241.32,3372.4,758.65,28.552,699.38,0.0,506.0,259.52,-1.1902,701.46,672.39,1313.4
2433.0,220.0,5552.9404427760455,16435.57977527769,1077.9,1077.9,397920.0,0.19581,5.2327,702.37,0.0,-203.0,48.035,-1.4835,703.4,326.81,243.07
2435.0,221.0,11056.042671001833,9157.574947041745,427.86,427.86,19625.0,6.2925,16.11,693.9,0.0,179.0,146.61,-1.1328,695.95,662.33,936.73
2451.0,222.0,10367.04489922762,13022.570118805797,544.37,544.37,41899.0,731.4,13.2,698.2,0.0,-246.0,120.75,-0.18377,700.13,659.89,464.02
2457.0,222.0,7356.7448992276195,16505.5701188058,562.23,562.23,44386.0,618.24,11.952,695.66,0.0,-80.0,109.11,-1.0602,697.03,584.39,526.91
2463.0,223.0,4289.447127453407,8470.365290569851,337.14,337.14,8464.4,532.57,21.328,699.67,0.0,-197.0,194.78,1.5903,700.47,506.29,379.61
2489.0,225.0,12784.051583904982,12458.555634097958,384.53,384.53,23032.0,452.01,13.92,693.23,0.0,-81.0,127.05,-0.26769,695.61,413.34,372.42
2498.0,226.0,11268.053812130769,9495.550805862009,316.55,316.55,7847.9,665.6,22.093,693.83,0.0,-11.0,201.46,-0.68004,695.92,638.27,651.04
2512.0,227.0,8104.9560403565565,14740.545977626065,299.28,299.28,5683.9,711.02,23.87,695.26,0.0,361.0,217.07,-1.4007,696.76,437.99,774.99
2516.0,228.0,7686.558268582344,7586.5411493901165,189.8,189.8,2783.2,625.69,21.643,697.93,0.0,244.0,196.95,1.0326,699.36,497.35,771.88
2520.0,228.0,4178.058268582344,11250.541149390116,305.5,305.5,12449.0,553.66,16.72,695.75,0.0,131.0,152.24,-0.81499,696.53,391.55,512.3
2544.0,230.0,10630.062725033918,8299.131492918223,317.96,317.96,4816.0,638.32,32.569,695.19,0.0,-206.0,297.3,-0.24333,697.17,578.48,428.61
2566.0,232.0,10839.067181485492,10888.521836446329,367.3,367.3,8375.4,765.42,26.009,696.91,0.0,-367.0,237.73,-2.5965,698.93,802.17,501.26
2577.0,232.0,4337.767181485493,15273.521836446329,1132.3,1132.3,417020.0,466.19,4.9064,695.3,0.0,-64.0,44.838,-1.6018,696.1,499.93,463.46
2588.0,233.0,12827.069409711281,12461.517008210381,325.99,325.99,15957.0,536.49,13.179,701.14,0.0,113.0,119.99,0.46936,703.52,338.5,429.71
2596.0,234.0,9347.371637937067,11153.512179974436,182.85,182.85,1596.3,507.71,36.835,693.7,0.0,-51.0,335.94,-0.37108,695.44,483.57,459.08
2601.0,234.0,10902.071637937068,13396.512179974436,1487.1,1487.1,772580.0,249.6,5.0648,697.22,0.0,-14.0,46.203,-1.1096,699.24,620.53,629.02
2615.0,235.0,13540.073866162855,17779.507351738488,114.15,114.15,1545.7,608.45,14.447,699.45,0.0,183.0,131.43,0.66686,701.97,474.91,675.28
2629.0,237.0,7502.178322614429,7746.297695266594,900.66,900.66,159940.0,603.47,7.7681,701.06,0.0,-108.0,71.001,1.0476,702.46,623.72,536.28
2646.0,239.0,7922.182779066004,6533.788038794701,1177.6,1177.6,336340.0,3.3584,6.3067,700.73,0.0,49.0,57.426,0.97197,702.2,979.7,1111.7
2652.0,239.0,10592.082779066006,13162.488038794701,116.81,116.81,1558.5,699.76,14.907,694.51,0.0,-240.0,136.31,-0.019577,696.48,387.96,275.03
2664.0,240.0,10504.085007291791,13196.483210558754,205.56,205.56,3155.5,661.92,20.413,699.64,0.0,-90.0,186.27,-0.76778,701.6,374.19,331.67
2666.0,240.0,10401.085007291791,15883.483210558754,301.36,301.36,8952.8,463.26,18.873,701.64,0.0,-62.0,172.18,-3.0086,703.57,556.39,517.73
2676.0,241.0,13537.087235517578,17758.478382322806,127.31,127.31,985.0,687.87,22.367,695.96,0.0,-174.0,204.22,-0.076837,698.48,518.14,401.5
2677.0,242.0,7891.789463743366,6531.673554086859,920.0,920.0,297930.0,0.10001,5.646,696.13,0.0,187.0,51.182,1.384,697.6,673.02,962.34
2678.0,242.0,7586.489463743365,7471.373554086859,327.42,327.42,6350.7,655.29,28.152,694.88,0.0,-290.0,257.15,3.5081,696.29,808.0,540.83
2686.0,242.0,12554.089463743365,12511.47355408686,294.85,294.85,7012.9,458.8,21.488,698.91,0.0,-198.0,196.24,0.094178,701.25,694.48,520.43
2696.0,243.0,5411.791691969152,13931.468725850913,335.17,335.17,6637.1,262.1,29.824,696.58,0.0,37.0,271.87,-2.2472,697.59,826.6,917.95
2698.0,244.0,7900.293920194939,6415.063897614967,332.41,332.41,15194.0,0.71367,12.994,694.46,0.0,100.0,118.31,1.28,695.93,613.16,762.03
2705.0,244.0,11308.09392019494,10771.463897614965,300.36,300.36,7110.1,738.47,22.857,702.18,0.0,329.0,207.88,1.5862,704.28,568.17,975.06
2713.0,245.0,6768.796148420727,14140.459069379018,269.34,269.34,5325.6,663.17,20.953,698.04,0.0,-85.0,191.18,-0.33043,699.3,472.13,422.0
2722.0,246.0,9423.598376646514,11838.454241143072,270.43,270.43,3528.6,661.95,40.741,693.76,0.0,-78.0,371.6,-0.76168,695.52,823.6,745.05
2724.0,246.0,6775.198376646515,14193.454241143072,272.64,272.64,5101.6,664.34,19.198,695.37,0.0,-211.0,175.38,-0.67151,696.63,517.5,380.52
2732.0,247.0,4380.700604872302,10980.449412907124,608.75,608.75,58586.0,5.6466,11.811,696.93,0.0,-127.0,107.9,-0.61109,697.75,899.24,749.88
2734.0,247.0,10400.100604872301,13179.449412907124,149.53,149.53,1275.3,700.92,35.04,696.94,0.0,221.0,319.14,-0.018984,698.87,456.49,686.71
2735.0,247.0,6723.000604872302,14103.449412907124,304.13,304.13,7004.5,667.42,18.937,695.49,0.0,-132.0,172.88,0.24452,696.74,595.09,492.06
2738.0,248.0,7535.5028330980895,8125.044584671178,180.62,180.62,2167.3,668.3,23.322,696.43,0.0,109.0,212.47,-2.0171,697.83,445.31,561.35
2795.0,253.0,6633.813974227025,14210.420443491443,186.03,186.03,2883.4,632.46,18.83,700.51,0.0,-196.0,172.01,-0.19794,701.75,472.8,355.09
2808.0,254.0,9960.91620245281,15238.415615255497,137.01,137.01,970.76,574.35,36.79,693.41,0.0,-189.0,335.75,1.0639,695.27,862.07,654.17
2812.0,255.0,9179.2184306786,8067.01078701955,502.83,502.83,26036.0,0.10001,15.166,702.28,0.0,-144.0,138.51,0.44942,703.99,889.86,722.29
2826.0,255.0,12128.1184306786,17737.41078701955,177.06,177.06,3399.9,622.76,16.146,698.68,0.0,53.0,147.14,0.57145,700.94,515.99,590.03
2830.0,256.0,9214.820658904388,8072.805958783602,455.71,455.71,21613.0,3.8785,15.807,701.2,0.0,124.0,143.93,0.87038,702.91,689.61,891.42
2860.0,258.0,9005.92511535596,11341.396302311708,216.73,216.73,3810.6,354.68,21.856,701.0,0.0,-331.0,199.81,-0.83914,702.67,514.88,331.27
2876.0,259.0,6646.027343581749,14186.391474075761,200.14,200.14,2710.2,664.23,21.623,701.46,0.0,-249.0,197.56,-0.32403,702.7,633.46,443.74
2880.0,260.0,8589.829571807537,8967.086645839816,162.71,162.71,1497.2,638.61,29.361,699.55,0.0,-203.0,268.04,-0.35529,701.15,623.96,464.13
2891.0,261.0,11295.131800033323,10656.381817603868,274.6,274.6,7932.6,722.97,17.873,695.36,0.0,97.0,162.81,0.21195,697.46,449.44,554.93
2893.0,261.0,10940.131800033323,11376.381817603868,427.86,427.86,19869.0,457.0,17.494,699.34,0.0,29.0,159.46,-1.6195,701.38,545.47,598.02
2897.0,261.0,9109.331800033324,17200.381817603866,394.59,394.59,25549.0,638.31,14.976,699.71,0.0,425.0,135.87,-3.5784,701.4,374.82,698.43
2912.0,262.0,4793.73402825911,15013.376989367922,334.07,334.07,7744.5,543.82,18.599,699.72,0.0,-88.0,169.73,-0.012694,700.61,477.33,425.13
2940.0,265.0,5792.6407129364725,6999.462504660081,371.69,371.69,22655.0,4.4348,13.488,694.54,0.0,19.0,122.95,2.0876,695.62,670.63,721.26
2951.0,265.0,10428.140712936472,15853.362504660081,246.07,246.07,3500.3,486.98,28.496,696.96,0.0,422.0,259.15,-2.7507,698.9,440.69,819.84
2952.0,265.0,12072.140712936472,17719.36250466008,205.41,205.41,4295.1,0.63714,18.152,698.45,0.0,-111.0,165.68,-0.46688,700.69,610.66,522.64
2953.0,266.0,5760.14294116226,6985.6576764241345,313.06,313.06,18323.0,38.636,11.768,702.1,0.0,-65.0,107.4,1.6992,703.18,631.8,584.82
2960.0,266.0,12415.14294116226,10124.357676424132,835.64,835.64,140680.0,579.08,8.9156,695.89,0.0,-36.0,81.349,-0.8153,698.2,514.56,501.19
2968.0,267.0,4517.145169388047,7639.652848188186,948.48,948.48,322060.0,28.421,6.8637,693.69,0.0,-14.0,62.605,0.43408,694.53,673.04,682.1
2975.0,267.0,9826.545169388046,11016.352848188188,144.79,144.79,4192.5,790.89,9.0753,693.2,0.0,56.0,82.659,0.6119,695.03,377.37,433.9
2977.0,267.0,12639.145169388046,11611.352848188188,467.7,467.7,34799.0,529.1,11.772,694.66,0.0,-25.0,107.38,-0.43823,697.02,537.6,534.55
2988.0,268.0,5157.547397613833,9944.448019952239,221.89,221.89,3372.9,638.19,24.876,700.03,0.0,-126.0,227.02,1.7347,700.99,590.85,493.46
3000.0,269.0,12443.149625839622,9945.043191716293,1173.9,1173.9,492960.0,2.639,4.3637,696.09,0.0,-241.0,40.173,-0.13432,698.41,848.83,600.5
3006.0,269.0,6622.249625839621,14058.343191716292,312.45,312.45,6676.7,646.52,22.129,696.13,0.0,-235.0,202.14,0.35547,697.36,693.19,494.48
3015.0,270.0,3366.2518540654087,10836.338363480345,437.05,437.05,19107.0,517.43,14.366,696.72,0.0,308.0,130.5,-1.6004,697.35,392.73,658.44
3021.0,270.0,3684.3518540654086,14214.338363480345,224.03,224.03,4936.3,434.44,16.929,699.23,0.0,-84.0,154.49,-0.012845,699.92,501.14,448.76
3060.0,275.0,5012.662995194345,10588.314222300613,292.54,292.54,5434.0,649.23,27.555,693.21,0.0,-93.0,251.39,2.5055,694.15,761.12,672.04
3078.0,276.0,13127.165223420132,17571.30939406467,209.23,209.23,2372.6,550.7,28.538,693.68,0.0,371.0,259.62,1.1266,696.12,642.92,1148.2
3079.0,276.0,12114.165223420132,18021.30939406467,307.41,307.41,5756.6,636.87,26.589,700.34,0.0,-274.0,242.88,0.48278,702.59,570.39,388.39
3092.0,278.0,9256.769679871706,7908.199737592769,543.24,543.24,31986.0,676.94,16.286,699.77,0.0,-131.0,148.71,0.095525,701.49,689.3,571.52
3102.0,278.0,11929.169679871706,18045.29973759277,201.73,201.73,3554.9,3.6247,21.49,700.81,0.0,-21.0,195.98,0.78985,703.03,472.51,472.78
3112.0,279.0,10695.171908097493,15385.294909356822,284.2,284.2,3140.0,95.843,52.167,695.04,0.0,93.0,475.51,-0.16831,697.03,506.75,621.82
3127.0,280.0,12046.17413632328,18111.290081120875,377.37,377.37,12973.0,573.6,14.743,696.46,0.0,143.0,134.2,0.31345,698.7,510.3,681.63
3133.0,281.0,9076.276364549069,11352.285252884929,112.85,112.85,1385.9,697.04,14.275,697.18,0.0,-152.0,130.4,-1.0486,698.87,574.58,460.72
3158.0,283.0,8546.480821000641,14863.275596413036,98.902,98.902,845.26,677.33,16.272,698.76,0.0,-140.0,148.59,-1.2987,700.35,443.2,362.19
3159.0,283.0,5110.980821000643,15021.275596413036,156.75,156.75,1367.3,595.29,27.754,696.65,0.0,13.0,253.04,0.93508,697.6,463.61,493.61
3160.0,283.0,10378.180821000642,15522.275596413036,354.49,354.49,8623.9,690.72,24.139,697.03,0.0,87.0,219.96,0.22547,698.96,681.39,828.14
3169.0,284.0,5098.18304922643,14987.270768177088,214.35,214.35,2384.4,565.24,30.01,697.66,0.0,-312.0,274.13,0.55625,698.61,608.05,397.88
3174.0,285.0,9478.785277452218,12359.265939941142,207.75,207.75,2321.9,725.94,32.295,696.13,0.0,53.0,294.38,-2.6787,697.89,489.33,559.92
3176.0,285.0,8078.885277452217,14741.265939941142,184.76,184.76,2508.9,689.48,27.735,693.02,0.0,-53.0,252.97,0.53167,694.52,435.0,411.11
3177.0,285.0,8575.985277452217,14907.265939941142,123.1,123.1,1556.1,670.87,19.224,699.75,0.0,18.0,175.25,-0.87761,701.35,509.76,547.66
